QuickDAQ Data
01-01-0001 00:00:00
Notes:,,
Sample Rate:,6000, Hz,
Measurement Type,Time Waveform,Time Waveform,Counter/Tach Freq Data,
Channel Name,DT9837-A(00).Ain 0,DT9837-A(00).Ain 1,DT9837-A(00).Tach 0,
X Axis Units,Samples,Samples,Samples,
Y Axis Units,g,g,Hz,
milliSeconds,Real,Real,Real,
2870.8333333342,-0.0234343054, 1.3726190000,64.0638930560,
2871.0000000009,-0.0259249079, 1.4073401517,64.0638930560,
2871.1666666675,-0.0427930794, 1.3427898319,64.0638930560,
2871.3333333342,-0.0283023012, 1.3220287309,64.0638930560,
2871.5000000009,-0.0161889163, 1.4859698388,64.0638930560,
2871.6666666676,-0.0335099246, 1.3829995505,64.0638930560,
2871.8333333342,-0.0431327070, 1.4143798354,64.0638930560,
2872.0000000009,-0.0379250836, 1.3507840489,64.0638930560,
2872.1666666676,-0.0220757949, 1.3500681489,64.0638930560,
2872.3333333342,-0.0348684351, 1.4687882380,64.0638930560,
2872.5000000009,-0.0451704727, 1.3903971842,64.0638930560,
2872.6666666676,-0.0348684351, 1.4135446187,64.0638930560,
2872.8333333342,-0.0185663096, 1.3583009993,64.0638930560,
2873.0000000009,-0.0346420166, 1.3120061304,64.0638930560,
2873.1666666676,-0.0448308451, 1.4752313383,64.0638930560,
2873.3333333342,-0.0290947656, 1.3796586837,64.0638930560,
2873.5000000009,-0.0302268577, 1.3974368679,64.0638930560,
2873.6666666676,-0.0237739330, 1.3868176840,64.0638930560,
2873.8333333342,-0.0474346568, 1.3325285981,64.0638930560,
2874.0000000009, 2.26418E-004, 0.8145749229,64.0638930560,
2874.1666666676, 0.0217361673, 1.0002316653,64.0638930560,
2874.3333333342, 0.0016981381, 1.1831441241,64.0638930560,
2874.5000000009,-0.0093963640, 1.1475877557,64.0638930560,
2874.6666666676, 0.0191323556, 1.0440208840,64.0638930560,
2874.8333333342, 0.0203776569, 1.1282584548,64.0638930560,
2875.0000000009, 0.0405288953, 1.0471231175,64.0638930560,
2875.1666666676, 0.0218493765, 0.8912955433,64.0638930560,
2875.3333333342, 0.0826427194,-0.3806201852,64.0638930560,
2875.5000000009, 0.1703798531,-0.5084083414,64.0638930560,
2875.6666666676, 0.2059275434, 0.3633192676,64.0638930560,
2875.8333333342, 0.1230584055, 1.6470473467,64.0638930560,
2876.0000000009, 0.0693972425, 1.5282079409,64.0638930560,
2876.1666666676, 0.0587555773, 0.9894931647,64.0638930560,
2876.3333333342, 0.0721142634, 1.4652087378,64.0638930560,
2876.5000000009,-0.0070189707, 1.5404975582,64.0638930560,
2876.6666666676, 0.0121133849, 1.2936313628,64.0638930560,
2876.8333333342, 0.0230946778, 1.3139151972,64.0638930560,
2877.0000000009, 0.0030566485, 1.4493396204,64.0638930560,
2877.1666666676,-0.0262645355, 1.2494841940,64.0638930560,
2877.3333333342,-0.0190191464, 1.3919483009,64.0638930560,
2877.5000000009,-0.0057736694, 1.3742894334,64.0638930560,
2877.6666666676,-0.0149436150, 1.3732155834,64.0638930560,
2877.8333333342,-0.0277362552, 1.3110515970,64.0638930560,
2878.0000000009,-0.0146039874, 1.2654726281,64.0638930560,
2878.1666666676,-0.0223022133, 1.4245217525,64.0638930560,
2878.3333333342,-0.0062265063, 1.3590168993,64.0638930560,
2878.5000000009,-0.0295476024, 1.3200003475,64.0638930560,
2878.6666666676,-0.0203776569, 1.3610452828,64.0638930560,
2878.8333333342,-0.0056604602, 1.2328991766,64.0638930560,
2879.0000000009,-0.0259249079, 1.4127094020,64.0638930560,
2879.1666666676,-0.0218493765, 1.3548408158,64.0638930560,
2879.3333333342,-0.0318117865, 1.3501874656,64.0638930560,
2879.5000000009,-0.0158492887, 1.3260854977,64.0638930560,
2879.6666666676, 6.79255E-004, 1.2669044282,64.0638930560,
2879.8333333342,-0.0409817321, 1.3812098004,64.0638930560,
2880.0000000009,-0.0764162132, 1.3074720968,64.0638930560,
2880.1666666676,-0.0500384685, 0.9102668942,64.0638930560,
2880.3333333342,-0.0028302301, 1.0200382329,64.0638930560,
2880.5000000009,-0.0181134728, 1.2621317613,64.0638930560,
2880.6666666676,-0.0405288953, 1.3825222838,64.0638930560,
2880.8333333342,-0.0319249957, 1.3877722174,64.0638930560,
2881.0000000009,-0.0053208326, 1.3131992971,64.0638930560,
2881.1666666676,-0.0340759706, 1.2448308438,64.0638930560,
2881.3333333342,-0.0350948535, 1.3320513314,64.0638930560,
2881.5000000009,-0.0345288074, 1.3600907494,64.0638930560,
2881.6666666676,-0.0261513263, 1.3055630301,64.0638930560,
2881.8333333342,-0.0355476903, 1.3096197969,64.0638930560,
2882.0000000009,-0.0618122258, 1.2090358421,64.0638930560,
2882.1666666676,-0.0417741965, 1.3072334635,64.0638930560,
2882.3333333342,-0.0472082384, 1.3420739319,64.0638930560,
2882.5000000009,-0.0476610752, 1.2555693443,64.0638930560,
2882.6666666676,-0.0621518534, 1.2879041626,64.0638930560,
2882.8333333342,-0.0496988409, 1.1938826247,64.0638930560,
2883.0000000009,-0.0431327070, 1.3324092814,64.0638930560,
2883.1666666676,-0.0502648869, 1.3108129637,64.0638930560,
2883.3333333342,-0.0424534518, 1.2911257127,64.0638930560,
2883.5000000009,-0.0328306694, 1.0511798844,64.0638930560,
2883.6666666676,-0.0023773933, 0.6319010974,64.0638930560,
2883.8333333342, 0.0020377657, 1.0880487362,64.0638930560,
2884.0000000009,-0.0307929037, 1.5542189755,64.0638930560,
2884.1666666676,-0.0335099246, 1.3934994177,64.0638930560,
2884.3333333342,-0.0226418409, 1.1817123241,64.0638930560,
2884.5000000009,-0.0256984895, 1.2012802584,64.0638930560,
2884.6666666676,-0.0343023890, 1.3398069151,64.0638930560,
2884.8333333342,-0.0314721589, 1.3209548808,64.0638930560,
2885.0000000009,-0.0268305815, 1.2754952286,64.0638930560,
2885.1666666676,-0.0361137363, 1.2900518627,64.0638930560,
2885.3333333342,-0.0338495522, 1.1953144247,64.0638930560,
2885.5000000009,-0.0567178116, 1.3270400311,64.0638930560,
2885.6666666676,-0.0389439664, 1.3179719640,64.0638930560,
2885.8333333342,-0.0436987530, 1.2748986453,64.0638930560,
2886.0000000009,-0.0513969789, 1.3006710465,64.0638930560,
2886.1666666676,-0.0418874057, 1.1817123241,64.0638930560,
2886.3333333342,-0.0226418409, 1.3258468644,64.0638930560,
2886.5000000009,-0.0399628493, 1.3153469972,64.0638930560,
2886.6666666676,-0.0455101003, 1.2352855100,64.0638930560,
2886.8333333342,-0.0420006150, 1.3264434478,64.0638930560,
2887.0000000009,-0.0113209205, 1.2011609417,64.0638930560,
2887.1666666676,-0.0132454770, 1.3103356970,64.0638930560,
2887.3333333342,-0.0578499036, 1.3452954820,64.0638930560,
2887.5000000009,-0.0287551380, 1.2672623782,64.0638930560,
2887.6666666676,-0.0262645355, 1.2836087623,64.0638930560,
2887.8333333342,-0.0086038996, 1.2000870916,64.0638930560,
2888.0000000009,-0.0332835062, 1.2907677627,64.0638930560,
2888.1666666676,-0.0109812929, 1.2968529130,64.0638930560,
2888.3333333342,-0.0186795188, 1.2449501605,64.0638930560,
2888.5000000009,-0.0010188828, 1.2639215114,64.0638930560,
2888.6666666676,-0.0286419288, 1.1855304576,64.0638930560,
2888.8333333342,-0.0134718954, 1.3203582975,64.0638930560,
2889.0000000009,-0.0156228703, 1.2776429287,64.0638930560,
2889.1666666676,-0.0271702091, 1.2664271615,64.0638930560,
2889.3333333342,-0.0313589497, 1.2439956271,64.0638930560,
2889.5000000009,-0.0146039874, 1.1672750067,64.0638930560,
2889.6666666676,-0.0132454770, 1.3173753807,64.0638930560,
2889.8333333342,-0.0092831548, 1.3643861496,64.0638930560,
2890.0000000009,-0.0370194099, 1.2397002269,64.0638930560,
2890.1666666676,-0.0183398912, 1.2877848459,64.0638930560,
2890.3333333342,-0.0035094853, 1.2669044282,64.0638930560,
2890.5000000009,-0.0238871422, 1.3105743303,64.0638930560,
2890.6666666676,-0.0163021255, 0.6280829638,64.0638930560,
2890.8333333342, 0.0020377657, 0.8960682102,64.0638930560,
2891.0000000009, 0.0083774811, 1.2875462125,64.0638930560,
2891.1666666676, 0.0084906904, 1.0325664835,64.0638930560,
2891.3333333342, 0.0087171088, 1.0861396694,64.0638930560,
2891.5000000009, 0.0108680837, 1.2133312423,64.0638930560,
2891.6666666676, 0.0226418409, 1.4248797025,64.0638930560,
2891.8333333342,-0.0203776569, 1.3929028343,64.0638930560,
2892.0000000009,-0.0252456527, 1.3528124324,64.0638930560,
2892.1666666676,-0.0244531882, 1.2574784111,64.0638930560,
2892.3333333342,-0.0061132971, 1.3963630178,64.0638930560,
2892.5000000009,-0.0284155104, 1.4156923188,64.0638930560,
2892.6666666676,-0.0432459162, 1.3245343810,64.0638930560,
2892.8333333342,-0.0227550501, 1.3487556655,64.0638930560,
2893.0000000009,-0.0309061129, 1.2788360955,64.0638930560,
2893.1666666676,-0.0322646233, 1.3888460675,64.0638930560,
2893.3333333342,-0.0346420166, 1.3610452828,64.0638930560,
2893.5000000009,-0.0433591254, 1.3281138812,64.0638930560,
2893.6666666676,-0.0275098367, 1.3542442324,64.0638930560,
2893.8333333342,-0.0281890920, 1.2321832765,64.0638930560,
2894.0000000009,-0.0312457405, 1.4023288514,64.0638930560,
2894.1666666676,-0.0431327070, 1.3588975827,64.0638930560,
2894.3333333342,-0.0134718954, 1.3158242639,64.0638930560,
2894.5000000009,-0.0292079748, 1.3583009993,64.0638930560,
2894.6666666676,-0.0375854560, 1.2377911601,64.0638930560,
2894.8333333342,-0.0399628493, 1.4018515848,64.0638930560,
2895.0000000009,-0.0253588619, 1.3693974498,64.0638930560,
2895.1666666676,-0.0208304937, 1.3256082311,64.0638930560,
2895.3333333342,-0.0551328827, 1.3528124324,64.0638930560,
2895.5000000009,-0.0371326191, 1.2328991766,64.0638930560,
2895.6666666676,-0.0235475146, 1.3695167665,64.0638930560,
2895.8333333342,-0.0181134728, 1.4041186015,64.0638930560,
2896.0000000009,-0.0443780083, 1.3265627644,64.0638930560,
2896.1666666676,-0.0346420166, 1.3075914135,64.0638930560,
2896.3333333342,-0.0293211840, 1.2608192779,64.0638930560,
2896.5000000009,-0.0243399790, 1.3874142674,64.0638930560,
2896.6666666676,-0.0431327070, 1.3608066494,64.0638930560,
2896.8333333342,-0.0398496401, 1.2999551465,64.0638930560,
2897.0000000009,-0.0244531882, 1.3382557983,64.0638930560,
2897.1666666676,-0.0184531004, 1.2932734128,64.0638930560,
2897.3333333342,-0.0477742844, 1.3497101989,64.0638930560,
2897.5000000009,-0.0430194978, 1.3584203160,64.0638930560,
2897.6666666676,-0.0503780961, 1.2805065289,64.0638930560,
2897.8333333342,-0.0138115230, 1.2885007459,64.0638930560,
2898.0000000009,-0.0294343932, 1.2124960256,64.0638930560,
2898.1666666676,-0.0395100124, 1.3581816826,64.0638930560,
2898.3333333342,-0.0186795188, 1.3277559312,64.0638930560,
2898.5000000009,-0.0261513263, 1.3240571143,64.0638930560,
2898.6666666676,-0.0320382049, 1.3184492307,64.0638930560,
2898.8333333342,-0.0207172845, 1.1732408403,64.0638930560,
2899.0000000009,-0.0223022133, 1.3964823345,64.0638930560,
2899.1666666676,-0.0140379414, 0.9201701780,64.0638930560,
2899.3333333343, 0.0067925523, 0.8242395734,64.0638930560,
2899.5000000009,-0.0030566485, 1.1948371580,64.0638930560,
2899.6666666676, 0.0026038117, 1.1123893374,64.0638930560,
2899.8333333343, 0.0236607238, 1.1000997201,64.0638930560,
2900.0000000009,-7.92464E-004, 1.1104802706,64.0638930560,
2900.1666666676,-0.0044151590, 1.1426957722,64.0638930560,
2900.3333333343, 0.0211701213, 1.0790999857,64.0638930560,
2900.5000000009, 0.0244531882, 1.0798158858,64.0638930560,
2900.6666666676, 0.0090567364, 1.1756271738,64.0638930560,
2900.8333333343,-0.0058868786, 1.3430284652,64.0638930560,
2901.0000000009,-0.0096227824, 1.4184366022,64.0638930560,
2901.1666666676,-0.0066793431, 1.3112902304,64.0638930560,
2901.3333333343,-0.0764162132, 1.2468592272,64.0638930560,
2901.5000000009,-0.0708689622, 1.3497101989,64.0638930560,
2901.6666666676,-0.0536611630, 1.3349149315,64.0638930560,
2901.8333333343,-0.0410949413, 1.3135572471,64.0638930560,
2902.0000000009,-0.0343023890, 1.2845632957,64.0638930560,
2902.1666666676,-0.0422270334, 1.2073654086,64.0638930560,
2902.3333333343,-0.0364533639, 1.3724996833,64.0638930560,
2902.5000000009,-0.0266041631, 1.3535283324,64.0638930560,
2902.6666666676,-0.0379250836, 1.3077107302,64.0638930560,
2902.8333333343,-0.0538875814, 1.3060402968,64.0638930560,
2903.0000000009,-0.0372458284, 1.2358820934,64.0638930560,
2903.1666666676,-0.0363401547, 1.3740508001,64.0638930560,
2903.3333333343,-0.0281890920, 1.3481590822,64.0638930560,
2903.5000000009,-0.0579631128, 1.3087845802,64.0638930560,
2903.6666666676,-0.0652085019, 1.3259661811,64.0638930560,
2903.8333333343,-0.0357741087, 1.2513932608,64.0638930560,
2904.0000000009,-0.0458497279, 1.3634316162,64.0638930560,
2904.1666666676,-0.0620386442, 1.3616418661,64.0638930560,
2904.3333333343,-0.0629443178, 1.2811031122,64.0638930560,
2904.5000000009,-0.0461893555, 1.3509033656,64.0638930560,
2904.6666666676,-0.0420006150, 1.2468592272,64.0638930560,
2904.8333333343,-0.0664538032, 1.3709485666,64.0638930560,
2905.0000000009,-0.0426798702, 1.3720224166,64.0638930560,
2905.1666666676,-0.0313589497, 1.3692781332,64.0638930560,
2905.3333333343,-0.0492460041, 1.3092618469,64.0638930560,
2905.5000000009,-0.0414345689, 1.2429217770,64.0638930560,
2905.6666666676,-0.0555857195, 1.4060276683,64.0638930560,
2905.8333333343,-0.0326042510, 1.3611645994,64.0638930560,
2906.0000000009,-0.0413213597, 1.3538862824,64.0638930560,
2906.1666666676,-0.0588687865, 1.3260854977,64.0638930560,
2906.3333333343,-0.0450572635, 1.2388650102,64.0638930560,
2906.5000000009,-0.0323778326, 1.4116355519,64.0638930560,
2906.6666666676,-0.0410949413, 1.3659372663,64.0638930560,
2906.8333333343,-0.0630575270, 1.3473238654,64.0638930560,
2907.0000000009,-0.0612461798, 1.3233412143,64.0638930560,
2907.1666666676,-0.0519630250, 1.2685748616,64.0638930560,
2907.3333333343,-0.0366797823, 0.8603925251,64.0638930560,
2907.5000000009,-0.0273966275, 0.8588414084,64.0638930560,
2907.6666666676,-0.0183398912, 1.2921995628,64.0638930560,
2907.8333333343, 0.0183398912, 0.6297533973,64.0638930560,
2908.0000000009, 0.0563781840,-0.5758222613,64.0638930560,
2908.1666666676, 0.1059638156, 0.1259984061,64.0638930560,
2908.3333333343, 0.0909069914, 1.4979015061,64.0638930560,
2908.5000000009, 0.0480007028, 1.5787982100,64.0638930560,
2908.6666666676, 0.0575102760, 0.9157554611,64.0638930560,
2908.8333333343, 0.0309061129, 1.2369559434,64.0638930560,
2909.0000000009, 1.13209E-004, 1.5767698266,64.0638930560,
2909.1666666676, 0.0046415774, 1.3973175512,64.0638930560,
2909.3333333343, 0.0056604602, 1.2638021947,64.0638930560,
2909.5000000009,-0.0306796945, 1.4104423852,64.0638930560,
2909.6666666676,-0.0100756192, 1.2635635614,64.0638930560,
2909.8333333343,-0.0173210083, 1.3849086173,64.0638930560,
2910.0000000009,-0.0126794309, 1.3859824673,64.0638930560,
2910.1666666676,-0.0262645355, 1.3161822139,64.0638930560,
2910.3333333343,-0.0320382049, 1.3562726159,64.0638930560,
2910.5000000009,-0.0129058493, 1.2672623782,64.0638930560,
2910.6666666676,-0.0178870543, 1.3837154505,64.0638930560,
2910.8333333343,-0.0310193221, 1.4063856183,64.0638930560,
2911.0000000009,-0.0433591254, 1.3072334635,64.0638930560,
2911.1666666676,-0.0071321799, 1.3808518504,64.0638930560,
2911.3333333343,-0.0170945899, 1.2821769623,64.0638930560,
2911.5000000009,-0.0375854560, 1.3812098004,64.0638930560,
2911.6666666676,-0.0327174602, 1.4195104523,64.0638930560,
2911.8333333343,-0.0126794309, 1.3850279339,64.0638930560,
2912.0000000009,-0.0108680837, 1.3901585509,64.0638930560,
2912.1666666676,-0.0381515020, 1.2782395121,64.0638930560,
2912.3333333343,-0.0294343932, 1.4185559189,64.0638930560,
2912.5000000009,-0.0152832426, 1.4228513191,64.0638930560,
2912.6666666676,-0.0126794309, 1.3579430493,64.0638930560,
2912.8333333343,-0.0378118744, 1.3912324009,64.0638930560,
2913.0000000009,-0.0142643598, 1.2951824796,64.0638930560,
2913.1666666676,-0.0167549623, 1.4050731349,64.0638930560,
2913.3333333343,-0.0200380292, 1.4400329199,64.0638930560,
2913.5000000009,-0.0355476903, 1.3599714327,64.0638930560,
2913.6666666676,-0.0298872300, 1.3732155834,64.0638930560,
2913.8333333343,-0.0319249957, 1.2745406952,64.0638930560,
2914.0000000009,-0.0138115230, 1.4164082188,64.0638930560,
2914.1666666676,-0.0449440543, 1.4061469850,64.0638930560,
2914.3333333343,-0.0352080627, 1.3491136155,64.0638930560,
2914.5000000009,-0.0267173723, 1.3869370007,64.0638930560,
2914.6666666676,-0.0253588619, 1.1866043076,64.0638930560,
2914.8333333343,-0.0310193221, 0.8963068435,64.0638930560,
2915.0000000009, 3.39628E-004, 0.9338915954,64.0638930560,
2915.1666666676, 0.0045283682, 1.3108129637,64.0638930560,
2915.3333333343,-0.0057736694, 1.4479078203,64.0638930560,
2915.5000000009,-0.0165285439, 1.2500807774,64.0638930560,
2915.6666666676,-0.0178870543, 1.3923062510,64.0638930560,
2915.8333333343,-0.0118869665, 1.4307262195,64.0638930560,
2916.0000000009,-0.0169813807, 1.3617611828,64.0638930560,
2916.1666666676,-0.0327174602, 1.3652213663,64.0638930560,
2916.3333333343,-0.0250192342, 1.2974494964,64.0638930560,
2916.5000000009,-0.0298872300, 1.4091299018,64.0638930560,
2916.6666666676,-0.0099624100, 1.4329932363,64.0638930560,
2916.8333333343,-0.0468686108, 1.3164208473,64.0638930560,
2917.0000000009,-0.0371326191, 1.3306195313,64.0638930560,
2917.1666666676,-0.0238871422, 1.2592681612,64.0638930560,
2917.3333333343,-0.0165285439, 1.3184492307,64.0638930560,
2917.5000000009,-0.0343023890, 1.3721417333,64.0638930560,
2917.6666666676,-0.0266041631, 1.3402841818,64.0638930560,
2917.8333333343,-0.0212833305, 1.3486363488,64.0638930560,
2918.0000000009,-0.0250192342, 1.2645180948,64.0638930560,
2918.1666666676,-0.0229814686, 1.3653406830,64.0638930560,
2918.3333333343,-0.0321514141, 1.3839540839,64.0638930560,
2918.5000000009,-0.0234343054, 1.3427898319,64.0638930560,
2918.6666666676,-0.0243399790, 1.3784655170,64.0638930560,
2918.8333333343,-0.0261513263, 1.2756145453,64.0638930560,
2919.0000000009,-0.0397364309, 1.3887267508,64.0638930560,
2919.1666666676,-0.0285287196, 1.3913517176,64.0638930560,
2919.3333333343,-0.0177738451, 1.3503067823,64.0638930560,
2919.5000000009,-0.0393968032, 1.3639088829,64.0638930560,
2919.6666666676,-0.0398496401, 1.2696487117,64.0638930560,
2919.8333333343,-0.0224154225, 1.4097264851,64.0638930560,
2920.0000000009,-0.0234343054, 1.3852665673,64.0638930560,
2920.1666666676,-0.0393968032, 1.3375398983,64.0638930560,
2920.3333333343,-0.0355476903, 1.3454147987,64.0638930560,
2920.5000000009,-0.0293211840, 1.2451887938,64.0638930560,
2920.6666666676,-0.0286419288, 1.4173627522,64.0638930560,
2920.8333333343,-0.0275098367, 1.3869370007,64.0638930560,
2921.0000000009,-0.0423402426, 1.3295456812,64.0638930560,
2921.1666666676,-0.0210569121, 1.3553180825,64.0638930560,
2921.3333333343,-0.0181134728, 1.2643987781,64.0638930560,
2921.5000000009,-0.0341891798, 1.3946925844,64.0638930560,
2921.6666666676,-0.0352080627, 1.3740508001,64.0638930560,
2921.8333333343,-0.0412081505, 1.3297843146,64.0638930560,
2922.0000000009,-0.0097359916, 1.3308581646,64.0638930560,
2922.1666666676,-0.0361137363, 1.2317060098,64.0638930560,
2922.3333333343,-0.0216229581, 1.3963630178,64.0638930560,
2922.5000000009,-0.0242267698, 1.3503067823,64.0638930560,
2922.6666666676,-0.0747180751, 1.2585522611,64.0638930560,
2922.8333333343,-0.0469818200, 0.6904855835,64.0638930560,
2923.0000000009,-0.0207172845, 0.9263746450,64.0638930560,
2923.1666666676,-0.0016981381, 1.3160628973,64.0638930560,
2923.3333333343,-0.0118869665, 1.3591362160,64.0638930560,
2923.5000000009,-0.0409817321, 1.3676076998,64.0638930560,
2923.6666666676,-0.0323778326, 1.2910063960,64.0638930560,
2923.8333333343,-0.0178870543, 1.3324092814,64.0638930560,
2924.0000000009,-0.0149436150, 1.0514185177,64.0638930560,
2924.1666666676,-0.0311325313, 0.8625402252,64.0638930560,
2924.3333333343,-0.0073585983, 1.0848271860,64.0638930560,
2924.5000000009,-0.0202644476, 1.0890032696,64.0638930560,
2924.6666666676,-0.0065661339, 1.0563105013,64.0638930560,
2924.8333333343,-0.0167549623, 1.0214700329,64.0638930560,
2925.0000000009,-0.0178870543, 1.0830374359,64.0638930560,
2925.1666666676,-0.0070189707, 0.9724308806,64.0638930560,
2925.3333333343, 0.0014717197, 0.9397381123,64.0638930560,
2925.5000000009, 0.0199248200,-0.3394559332,64.0638930560,
2925.6666666676, 0.0873975060,-0.7405985860,64.0638930560,
2925.8333333343, 0.1489833134, 0.2445991785,64.0638930560,
2926.0000000009, 0.0852465312, 1.5185432904,64.0638930560,
2926.1666666676, 0.0333967154, 1.5057764065,64.0638930560,
2926.3333333343, 0.0236607238, 0.7346327524,64.0638930560,
2926.5000000010, 0.0278494644, 1.3480397655,64.0638930560,
2926.6666666676, 0.0242267698, 1.4412260867,64.0638930560,
2926.8333333343,-0.0166417531, 1.2222799927,64.0638930560,
2927.0000000010,-0.0069057615, 1.1178779043,64.0638930560,
2927.1666666676, 0.0018113473, 1.3608066494,64.0638930560,
2927.3333333343,-0.0173210083, 1.2843246624,64.0638930560,
2927.5000000010,-0.0203776569, 1.2406547603,64.0638930560,
2927.6666666676,-0.0433591254, 1.2059336086,64.0638930560,
2927.8333333343,-0.0015849289, 1.1820702741,64.0638930560,
2928.0000000010,-0.0092831548, 1.3104550137,64.0638930560,
2928.1666666676,-0.0236607238, 1.2858757791,64.0638930560,
2928.3333333343,-0.0285287196, 1.2688134950,64.0638930560,
2928.5000000010,-0.0322646233, 1.2364786767,64.0638930560,
2928.6666666676,-0.0211701213, 1.1959110081,64.0638930560,
2928.8333333343,-0.0258116987, 1.3424318819,64.0638930560,
2929.0000000010,-0.0361137363, 1.2796713122,64.0638930560,
2929.1666666676,-0.0113209205, 1.2812224289,64.0638930560,
2929.3333333343, 0.0074718075, 1.2933927295,64.0638930560,
2929.5000000010,-0.0212833305, 1.2122573922,64.0638930560,
2929.6666666676,-0.0210569121, 1.3111709137,64.0638930560,
2929.8333333343,-0.0190191464, 1.2844439791,64.0638930560,
2930.0000000010, 0.0014717197, 1.2689328116,64.0638930560,
2930.1666666676,-0.0035094853, 1.2735861619,64.0638930560,
2930.3333333343,-0.0062265063, 1.0612024849,64.0638930560,
2930.5000000010, 0.0298872300, 0.7773481211,64.0638930560,
2930.6666666676, 0.0304532761, 1.0856624027,64.0638930560,
2930.8333333343, 0.0036226946, 1.5369180580,64.0638930560,
2931.0000000010, 0.0021509749, 1.2938699962,64.0638930560,
2931.1666666676, 0.0029434393, 1.0793386191,64.0638930560,
2931.3333333343, 0.0028302301, 1.4292944194,64.0638930560,
2931.5000000010,-0.0266041631, 1.3147504139,64.0638930560,
2931.6666666676,-0.0196984016, 1.2706032451,64.0638930560,
2931.8333333343,-0.0125662217, 1.2753759119,64.0638930560,
2932.0000000010, 5.66046E-004, 1.2528250609,64.0638930560,
2932.1666666676,-0.0217361673, 1.3401648651,64.0638930560,
2932.3333333343,-0.0339627614, 1.2851598791,64.0638930560,
2932.5000000010,-0.0079246443, 1.3145117805,64.0638930560,
2932.6666666676,-9.05674E-004, 1.2956597463,64.0638930560,
2932.8333333343,-0.0080378535, 1.2269333429,64.0638930560,
2933.0000000010,-0.0258116987, 1.3790621003,64.0638930560,
2933.1666666676,-0.0081510627, 1.2980460797,64.0638930560,
2933.3333333343, 0.0031698577, 1.3418352985,64.0638930560,
2933.5000000010,-0.0082642719, 1.2624897113,64.0638930560,
2933.6666666676,-0.0071321799, 1.2410127103,64.0638930560,
2933.8333333343,-0.0165285439, 1.3771530336,64.0638930560,
2934.0000000010, 0.0024906025, 1.3307388480,64.0638930560,
2934.1666666676,-0.0191323556, 1.3188071807,64.0638930560,
2934.3333333343,-0.0229814686, 1.2476944439,64.0638930560,
2934.5000000010,-0.0067925523, 1.2320639598,64.0638930560,
2934.6666666676, 0.0033962761, 1.3704712999,64.0638930560,
2934.8333333343,-0.0136983138, 1.3628350329,64.0638930560,
2935.0000000010,-0.0269437907, 1.3046084967,64.0638930560,
2935.1666666676,-0.0176606359, 1.2183425425,64.0638930560,
2935.3333333343,-0.0022641841, 1.2253822262,64.0638930560,
2935.5000000010,-0.0047547866, 1.3468465988,64.0638930560,
2935.6666666676,-0.0219625857, 1.2673816949,64.0638930560,
2935.8333333343,-0.0156228703, 1.2973301797,64.0638930560,
2936.0000000010,-0.0121133849, 1.2213254593,64.0638930560,
2936.1666666676,-0.0072453891, 1.1795646240,64.0638930560,
2936.3333333343,-0.0211701213, 1.3514999490,64.0638930560,
2936.5000000010,-0.0233210962, 1.2587908945,64.0638930560,
2936.6666666676,-0.0039623222, 1.2578363611,64.0638930560,
2936.8333333343,-0.0123398033, 1.2271719763,64.0638930560,
2937.0000000010,-0.0200380292, 1.1762237571,64.0638930560,
2937.1666666676,-0.0233210962, 1.3059209801,64.0638930560,
2937.3333333343,-0.0079246443, 1.2435183604,64.0638930560,
2937.5000000010,-0.0285287196, 1.2450694771,64.0638930560,
2937.6666666676,-0.0233210962, 1.1733601570,64.0638930560,
2937.8333333343,-0.0062265063, 1.2344502933,64.0638930560,
2938.0000000010,-0.0260381171, 1.3504260989,64.0638930560,
2938.1666666676,-0.0105284560, 1.2491262440,64.0638930560,
2938.3333333343,-0.0243399790, 1.2930347795,64.0638930560,
2938.5000000010,-0.0311325313, 1.2268140263,64.0638930560,
2938.6666666676,-0.0082642719, 1.2000870916,64.0638930560,
2938.8333333343,-0.0076982259, 1.3618804995,64.0638930560,
2939.0000000010,-0.0414345689, 1.2442342604,64.0638930560,
2939.1666666676,-0.0276230460, 1.2848019291,64.0638930560,
2939.3333333343,-0.0027170209, 1.2006836750,64.0638930560,
2939.5000000010,-0.0288683472, 1.2612965446,64.0638930560,
2939.6666666676,-0.0259249079, 1.3192844474,64.0638930560,
2939.8333333343,-0.0298872300, 1.2566431944,64.0638930560,
2940.0000000010,-0.0186795188, 1.2675010116,64.0638930560,
2940.1666666676, 0.0011320920, 1.2570011444,64.0638930560,
2940.3333333343,-0.0240003514, 1.1879167910,64.0638930560,
2940.5000000010,-0.0260381171, 1.3764371335,64.0638930560,
2940.6666666676,-0.0081510627, 0.8315178904,64.0638930560,
2940.8333333343, 0.0281890920, 0.6645938656,64.0638930560,
2941.0000000010, 0.0064529247, 1.2630862947,64.0638930560,
2941.1666666676, 0.0050944142, 1.0276744999,64.0638930560,
2941.3333333343, 0.0124530125, 1.0394868505,64.0638930560,
2941.5000000010, 0.0110945021, 1.1267073381,64.0638930560,
2941.6666666676,-0.0083774811, 1.2774042954,64.0638930560,
2941.8333333343,-0.0234343054, 1.3419546152,64.0638930560,
2942.0000000010,-0.0167549623, 1.2921995628,64.0638930560,
2942.1666666676,-0.0048679958, 1.1981780249,64.0638930560,
2942.3333333343,-0.0225286317, 1.2796713122,64.0638930560,
2942.5000000010,-0.0358873179, 1.3519772157,64.0638930560,
