QuickDAQ Data,,,,,
01-01-0001 00:00:00,,,,,
Notes:,,,,,
Sample Rate:,1000.11596, Hz,,,
Measurement Type,Time Waveform,Time Waveform,Counter/Tach Freq Data,,
Channel Name,DT9837-A(00).Ain 0,DT9837-A(00).Ain 1,DT9837-A(00).Tach 0,,
X Axis Units,Samples,Samples,Samples,,
Y Axis Units,g,g,Hz,,
milliSeconds,Real,Real,Real,average,max
2725.683942,-0.559819517,-0.648963382,1.869051452,-0.604391449,
2726.683826,-0.508875375,-0.613287697,1.869051452,-0.561081536,
2727.68371,-0.594687952,-0.655167849,1.869051452,-0.6249279,
2728.683594,-0.475139032,-0.598253796,1.869051452,-0.536696414,
2729.683478,-0.840465136,-0.846313158,1.869051452,-0.843389147,
2730.683362,-1.070279822,-1.141741239,1.869051452,-1.10601053,
2731.683246,-0.271475673,-0.556731594,1.869051452,-0.414103633,
2732.68313,-0.7686905,-0.763984654,1.869051452,-0.766337577,
2733.683014,-0.529819078,-0.665429082,1.869051452,-0.59762408,
2734.682899,-0.50966784,-0.595509512,1.869051452,-0.552588676,
2735.682783,-0.468686108,-0.600162863,1.869051452,-0.534424485,
2736.682667,-0.535479538,-0.582623312,1.869051452,-0.559051425,
2737.682551,-0.557102496,-0.584651695,1.869051452,-0.570877096,
2738.682435,-0.437779995,-0.596106096,1.869051452,-0.516943045,
2739.682319,-0.524385036,-0.620923964,1.869051452,-0.5726545,
2740.682203,-0.325136836,-0.583339212,1.869051452,-0.454238024,
2741.682087,-0.535479538,-0.602549196,1.869051452,-0.569014367,
2742.681971,-0.440723434,-0.598731062,1.869051452,-0.519727248,
2743.681855,-0.563442212,-0.626293214,1.869051452,-0.594867713,
2744.681739,-0.517705693,-0.62319098,1.869051452,-0.570448337,
2745.681623,-0.609178731,-0.658270082,1.869051452,-0.633724406,
2746.681507,-0.751143073,-0.865881092,1.869051452,-0.808512083,
2747.681391,-0.962957495,-1.223115209,1.869051452,-1.093036352,
2748.681275,-0.695896981,-0.984362548,1.869051452,-0.840129765,
2749.681159,-0.485327861,-0.580833562,1.869051452,-0.533080711,
2750.681043,-0.694991308,-0.791904755,1.869051452,-0.743448031,
2751.680928,-0.54091358,-0.673542616,1.869051452,-0.607228098,
2752.680812,-0.74027499,-0.690843534,1.869051452,-0.715559262,
2753.680696,-0.59072563,-0.651946298,1.869051452,-0.621335964,
2754.68058,-0.568083789,-0.653139465,1.869051452,-0.610611627,
2755.680464,-0.465629459,-0.604338946,1.869051452,-0.534984203,
2756.680348,-0.538309769,-0.607679813,1.869051452,-0.572994791,
2757.680232,-0.585857634,-0.619730797,1.869051452,-0.602794216,
2758.680116,-0.683670387,-0.681059566,1.869051452,-0.682364977,
2759.68,-0.47695038,-0.650275865,1.869051452,-0.563613122,
2760.679884,-0.541139999,-0.657315549,1.869051452,-0.599227774,
2761.679768,-0.545781576,-0.642639598,1.869051452,-0.594210587,
2762.679652,-0.577027317,-0.728786235,1.869051452,-0.652906776,
2763.679536,-0.818276132,-0.883062693,1.869051452,-0.850669412,
2764.67942,-0.854503077,-0.997845332,1.869051452,-0.926174205,
2765.679304,-1.082279997,-1.145082106,1.869051452,-1.113681051,
2766.679188,-0.99510891,-1.106662137,1.869051452,-1.050885523,
2767.679072,-1.17296057,-1.114059771,1.869051452,-1.14351017,
2768.678957,-0.914956793,-0.897977277,1.869051452,-0.906467035,
2769.678841,-0.874880734,-0.908119194,1.869051452,-0.891499964,
2770.678725,-0.814427019,-0.824836157,1.869051452,-0.819631588,
2771.678609,-0.776388726,-0.884017226,1.869051452,-0.830202976,
2772.678493,-0.808313722,-0.855619858,1.869051452,-0.83196679,
2773.678377,-0.597065346,-0.666860882,1.869051452,-0.631963114,
2774.678261,-0.494611015,-0.633452214,1.869051452,-0.564031615,
2775.678145,-0.54385702,-0.647889532,1.869051452,-0.595873276,
2776.678029,-0.404722907,-0.599804913,1.869051452,-0.50226391,
2777.677913,-0.884163889,-0.706474018,1.869051452,-0.795318953,
2778.677797,-0.663519149,-0.60994683,1.869051452,-0.636732989,
2779.677681,-0.712991571,-0.874949159,1.869051452,-0.793970365,
2780.677565,-1.105374675,-1.194837158,1.869051452,-1.150105916,
2781.677449,-0.484082559,-0.604696896,1.869051452,-0.544389728,
2782.677333,-0.481818375,-0.6777187,1.869051452,-0.579768537,
2783.677217,-0.54668725,-0.643236181,1.869051452,-0.594961715,
2784.677101,-0.580423593,-0.677838016,1.869051452,-0.629130804,
2785.676986,-0.538536187,-0.651588348,1.869051452,-0.595062268,
2786.67687,-0.564800722,-0.686428817,1.869051452,-0.62561477,
2787.676754,-0.680274111,-0.671991499,1.869051452,-0.676132805,
2788.676638,-0.476610752,-0.650395182,1.869051452,-0.563502967,
2789.676522,-0.507856492,-0.634287431,1.869051452,-0.571071962,
2790.676406,-0.403930443,-0.648247482,1.869051452,-0.526088962,
2791.67629,-0.378571581,-0.631065881,1.869051452,-0.504818731,
2792.676174,-0.773445287,-0.652184932,1.869051452,-0.712815109,
2793.676058,-0.46687476,-0.626531847,1.869051452,-0.546703304,
2794.675942,-0.606914547,-0.661252999,1.869051452,-0.634083773,
2795.675826,-0.551781664,-0.771620921,1.869051452,-0.661701292,
2796.67571,-0.668613563,-0.705400168,1.869051452,-0.687006865,
2797.675594,-0.975523717,-1.134940189,1.869051452,-1.055231953,
2798.675478,-0.514309417,-0.807057973,1.869051452,-0.660683695,
2799.675362,-0.448874497,-0.456505589,1.869051452,-0.452690043,
2800.675246,-0.435742229,-0.565083761,1.869051452,-0.500412995,
2801.67513,-0.376533815,-0.493493757,1.869051452,-0.435013786,
2802.675014,-0.454874585,-0.521771809,1.869051452,-0.488323197,
2803.674899,-0.378005535,-0.479891657,1.869051452,-0.428948596,
2804.674783,-0.404383279,-0.511629892,1.869051452,-0.458006585,
2805.674667,-0.418987267,-0.512226475,1.869051452,-0.465606871,
2806.674551,-0.47400694,-0.566515561,1.869051452,-0.520261251,
2807.674435,-0.332835062,-0.527021742,1.869051452,-0.429928402,
2808.674319,-0.31177815,-0.527856959,1.869051452,-0.419817554,
2809.674203,-0.403024769,-0.479175757,1.869051452,-0.441100263,
2810.674087,-0.42000615,-0.612333163,1.869051452,-0.516169656,
2811.673971,-0.649254789,-0.930550729,1.869051452,-0.789902759,
2812.673855,-0.53525312,-0.666144982,1.869051452,-0.600699051,
2813.673739,-1.089638596,-1.083634019,1.869051452,-1.086636307,
2814.673623,-0.4882713,-0.652900832,1.869051452,-0.570586066,
2815.673507,-0.342910681,-0.435147905,1.869051452,-0.389029293,
2816.673391,-0.408458811,-0.525470626,1.869051452,-0.466964718,
2817.673275,-0.457478396,-0.47118154,1.869051452,-0.464329968,
2818.673159,-0.635782894,-0.527618326,1.869051452,-0.58170061,
2819.673043,-0.347778677,-0.450778389,1.869051452,-0.399278533,
2820.672928,-0.417515547,-0.487408607,1.869051452,-0.452462077,
2821.672812,-0.330457669,-0.453761305,1.869051452,-0.392109487,
2822.672696,-0.328306694,-0.48585749,1.869051452,-0.407082092,
2823.67258,-0.277022924,-0.432642254,1.869051452,-0.354832589,
2824.672464,-0.44128948,-0.502561824,1.869051452,-0.471925652,
2825.672348,-0.333967154,-0.473567873,1.869051452,-0.403767513,
2826.672232,-0.637820659,-0.745729203,1.869051452,-0.691774931,
2827.672116,-0.448874497,-0.546708993,1.869051452,-0.497791745,
2828.672,-0.291174075,-0.468437256,1.869051452,-0.379805665,
2829.671884,-0.599782367,-0.567708728,1.869051452,-0.583745547,
2830.671768,-0.759860182,-0.944630096,1.869051452,-0.852245139,
2831.671652,-1.041185056,-0.984123915,1.869051452,-1.012654485,
2832.671536,-0.331589761,-0.48478364,1.869051452,-0.4081867,
2833.67142,-0.388986827,-0.548021477,1.869051452,-0.468504152,
2834.671304,-0.43279879,-0.526902426,1.869051452,-0.479850608,
2835.671188,-0.422043915,-0.514254858,1.869051452,-0.468149387,
2836.671072,-0.519969877,-0.602071929,1.869051452,-0.561020903,
2837.670957,-0.453402865,-0.562578111,1.869051452,-0.507990488,
2838.670841,-0.444459338,-0.516521875,1.869051452,-0.480490606,
2839.670725,-0.584499124,-0.569737111,1.869051452,-0.577118118,
2840.670609,-0.756916743,-0.529050126,1.869051452,-0.642983434,
2841.670493,-0.439025296,-0.578089278,1.869051452,-0.508557287,
2842.670377,-0.588574655,-0.62641253,1.869051452,-0.607493593,
2843.670261,-0.347665468,-0.439681938,1.869051452,-0.393673703,
2844.670145,-0.496648781,-0.518192309,1.869051452,-0.507420545,
2845.670029,-0.356269367,-0.459488506,1.869051452,-0.407878937,
2846.669913,-0.66623617,-0.706116068,1.869051452,-0.686176119,
2847.669797,-0.654462413,-0.604100313,1.869051452,-0.629281363,
2848.669681,-0.416043827,-0.469272473,1.869051452,-0.44265815,
2849.669565,-0.413100388,-0.529169442,1.869051452,-0.471134915,
2850.669449,-0.652085019,-0.487527924,1.869051452,-0.569806471,
2851.669333,-0.336570966,-0.505306108,1.869051452,-0.420938537,
2852.669217,-0.325816091,-0.488124507,1.869051452,-0.406970299,
2853.669101,-0.454308539,-0.534538693,1.869051452,-0.494423616,
2854.668986,-0.381401811,-0.516283242,1.869051452,-0.448842526,
2855.66887,-0.44411971,-0.518430942,1.869051452,-0.481275326,
2856.668754,-0.297966627,-0.440397838,1.869051452,-0.369182232,
2857.668638,-0.537630513,-0.602549196,1.869051452,-0.570089855,
2858.668522,-0.619367559,-0.785700288,1.869051452,-0.702533924,
2859.668406,-0.316985773,-0.578924495,1.869051452,-0.447955134,
2860.66829,-0.536838049,-0.501845924,1.869051452,-0.519341987,
2861.668174,-0.498573338,-0.583816478,1.869051452,-0.541194908,
2862.668058,-0.365778941,-0.467005456,1.869051452,-0.416392198,
2863.667942,-0.841823646,-0.983885281,1.869051452,-0.912854464,
2864.667826,-0.650273672,-0.761836954,1.869051452,-0.706055313,
2865.66771,-0.410836204,-0.495641457,1.869051452,-0.453238831,
2866.667594,-0.505931936,-0.603623046,1.869051452,-0.554777491,
2867.667478,-0.519969877,-0.543010176,1.869051452,-0.531490027,
2868.667362,-0.567404534,-0.568305311,1.869051452,-0.567854923,
2869.667246,-0.602612597,-0.520578642,1.869051452,-0.561595619,
2870.66713,-0.279966363,-0.528334226,1.869051452,-0.404150295,
2871.667014,-0.369854472,-0.519146842,1.869051452,-0.444500657,
2872.666899,-0.497667664,-0.530839876,1.869051452,-0.51425377,
2873.666783,-0.715029337,-0.708979668,1.869051452,-0.712004502,
2874.666667,-0.519969877,-0.520340009,1.869051452,-0.520154943,
2875.666551,-0.413326806,-0.478579173,1.869051452,-0.44595299,
2876.666435,-0.414798526,-0.477386007,1.869051452,-0.446092266,
2877.666319,-0.423289217,-0.484187057,1.869051452,-0.453738137,
2878.666203,-0.495743108,-0.491823324,1.869051452,-0.493783216,
2879.666087,-0.619593978,-0.578924495,1.869051452,-0.599259236,
2880.665971,-0.794502199,-0.873994626,1.869051452,-0.834248412,
2881.665855,-0.895937646,-1.063350185,1.869051452,-0.979643916,
2882.665739,-0.571593275,-0.587753929,1.869051452,-0.579673602,
2883.665623,-0.419553313,-0.561742894,1.869051452,-0.490648103,
2884.665507,-0.506384773,-0.592407279,1.869051452,-0.549396026,
2885.665391,-0.454874585,-0.555180477,1.869051452,-0.505027531,
2886.665275,-0.582687777,-0.622236447,1.869051452,-0.602462112,
2887.665159,-0.448308451,-0.543726076,1.869051452,-0.496017264,
2888.665043,-0.569668718,-0.656718965,1.869051452,-0.613193842,
2889.664928,-0.623782718,-0.74728032,1.869051452,-0.685531519,
2890.664812,-0.504686635,-0.536447759,1.869051452,-0.520567197,
2891.664696,-0.467440806,-0.573913195,1.869051452,-0.520677,
2892.66458,-0.265588794,-0.565441711,1.869051452,-0.415515253,
2893.664464,-0.528686986,-0.563174694,1.869051452,-0.54593084,
2894.664348,-0.513064116,-0.571288228,1.869051452,-0.542176172,
2895.664232,-0.395326543,-0.517953675,1.869051452,-0.456640109,
2896.664116,-0.6875195,-0.749308703,1.869051452,-0.718414102,
2897.664,-0.531517216,-0.608395713,1.869051452,-0.569956465,
2898.663884,-0.342005008,-0.482158673,1.869051452,-0.41208184,
2899.663768,-0.500271476,-0.548379427,1.869051452,-0.524325451,
2900.663652,-0.350382489,-0.491704007,1.869051452,-0.421043248,
2901.663536,-0.19222923,-0.544919243,1.869051452,-0.368574236,
2902.66342,-0.514422626,-0.530601242,1.869051452,-0.522511934,
2903.663304,-0.452497191,-0.528811492,1.869051452,-0.490654342,
2904.663188,-0.56797058,-0.660537099,1.869051452,-0.614253839,
2905.663072,-0.722953981,-0.862182275,1.869051452,-0.792568128,
2906.662957,-0.528347358,-0.558759977,1.869051452,-0.543553668,
2907.662841,-0.315174426,-0.561265627,1.869051452,-0.438220027,
2908.662725,-0.513743371,-0.54181701,1.869051452,-0.52778019,
2909.662609,-0.567517743,-0.577731328,1.869051452,-0.572624536,
2910.662493,-0.457704815,-0.544919243,1.869051452,-0.501312029,
2911.662377,0.039170385,-0.582265362,1.869051452,-0.271547488,
2912.662261,-0.339174777,-0.506499275,1.869051452,-0.422837026,
2913.662145,-0.94665537,-0.996413532,1.869051452,-0.971534451,
2914.662029,-0.728274814,-0.804313689,1.869051452,-0.766294252,
2915.661913,-0.417402338,-0.472494023,1.869051452,-0.44494818,
2916.661797,-0.431440279,-0.537760243,1.869051452,-0.484600261,
2917.661681,-0.502082823,-0.494567607,1.869051452,-0.498325215,
2918.661565,-0.248947041,-0.490868791,1.869051452,-0.369907916,
2919.661449,-0.473780522,-0.547782843,1.869051452,-0.510781683,
2920.661333,-0.620386442,-0.654451949,1.869051452,-0.637419195,
2921.661217,-0.178757334,-0.618776263,1.869051452,-0.398766799,
2922.661101,-0.467214388,-0.583935795,1.869051452,-0.525575091,
2923.660986,-0.4612143,-0.521175225,1.869051452,-0.491194763,
2924.66087,-0.500384685,-0.565561028,1.869051452,-0.532972856,
2925.660754,-0.429515723,-0.556373644,1.869051452,-0.492944683,
2926.660638,-0.513064116,-0.569140528,1.869051452,-0.541102322,
2927.660522,-0.525177501,-0.592526595,1.869051452,-0.558852048,
2928.660406,-0.350835325,-0.534419376,1.869051452,-0.442627351,
2929.66029,-0.461780346,-0.619372847,1.869051452,-0.540576596,
2930.660174,-0.796200337,-0.88389791,1.869051452,-0.840049123,
2931.660058,-0.833672584,-1.099622453,1.869051452,-0.966647519,
2932.659942,-0.373590376,-0.625815947,1.869051452,-0.499703161,
2933.659826,-0.510913141,-0.608037763,1.869051452,-0.559475452,
2934.65971,-0.573517831,-0.616509247,1.869051452,-0.595013539,
2935.659594,-0.590612421,-0.68881515,1.869051452,-0.639713786,
2936.659478,-0.955712106,-0.992714715,1.869051452,-0.974213411,
2937.659362,-0.829483843,-0.986390931,1.869051452,-0.907937387,
2938.659246,-1.065638244,-1.060963852,1.869051452,-1.063301048,
2939.65913,-1.030430181,-0.981260314,1.869051452,-1.005845248,
2940.659014,-0.577366944,-0.733558902,1.869051452,-0.655462923,
2941.658899,-1.00076937,-1.173360157,1.869051452,-1.087064763,
2942.658783,-1.070619449,-1.273108895,1.869051452,-1.171864172,
2943.658667,-0.405515371,-0.453164722,1.869051452,-0.429340047,
2944.658551,-0.61076366,-0.731172569,1.869051452,-0.670968114,
2945.658435,-0.388420781,-0.455312422,1.869051452,-0.421866602,
2946.658319,-1.112167227,-1.183382758,1.869051452,-1.147774992,
2947.658203,-0.923221065,-1.149616139,1.869051452,-1.036418602,
2948.658087,-0.410383367,-0.456386272,1.869051452,-0.43338482,
2949.657971,-0.669858864,-0.738331569,1.869051452,-0.704095217,
2950.657855,-0.465855877,-0.510436725,1.869051452,-0.488146301,
2951.657739,-1.046166261,-1.066571735,1.869051452,-1.056368998,
2952.657623,-0.639405588,-0.734394119,1.869051452,-0.686899854,
2953.657507,-0.499026174,-0.559237244,1.869051452,-0.529131709,
2954.657391,-0.490988321,-0.627844331,1.869051452,-0.559416326,
2955.657275,-0.490309066,-0.581430145,1.869051452,-0.535869605,
2956.657159,-0.519969877,-0.552078244,1.869051452,-0.53602406,
2957.657043,-0.528913405,-0.565680344,1.869051452,-0.547296874,
2958.656928,-0.41140225,-0.522129759,1.869051452,-0.466766004,
2959.656812,-0.482044794,-0.616509247,1.869051452,-0.54927702,
2960.656696,-0.387288689,-0.545993093,1.869051452,-0.466640891,
2961.65658,-0.544196647,-0.618776263,1.869051452,-0.581486455,
2962.656464,-0.412081505,-0.410330037,1.869051452,-0.411205771,
2963.656348,-1.239640792,-1.362119133,1.869051452,-1.300879962,
2964.656232,-0.893786671,-1.048793551,1.869051452,-0.971290111,
2965.656116,-0.277249342,-0.396847253,1.869051452,-0.337048298,
2966.656,-0.64336791,-0.711962585,1.869051452,-0.677665248,
2967.655884,-0.5964993,-0.657434865,1.869051452,-0.626967083,
2968.655768,-0.484422187,-0.574629095,1.869051452,-0.529525641,
2969.655652,-0.681406203,-0.572242761,1.869051452,-0.626824482,
2970.655536,-0.533554982,-0.604458263,1.869051452,-0.569006622,
2971.65542,-0.517932112,-0.55255551,1.869051452,-0.535243811,
2972.655304,-0.434836555,-0.560907677,1.869051452,-0.497872116,
2973.655188,-0.344948447,-0.537760243,1.869051452,-0.441354345,
2974.655072,-0.55234771,-0.565918978,1.869051452,-0.559133344,
2975.654957,-0.452270773,-0.518908209,1.869051452,-0.485589491,
2976.654841,-0.496195944,-0.536447759,1.869051452,-0.516321852,
2977.654725,-0.324457581,-0.468556573,1.869051452,-0.396507077,
2978.654609,-0.479554191,-0.537282976,1.869051452,-0.508418584,
2979.654493,-0.182606447,-0.515805975,1.869051452,-0.349206211,
2980.654377,-1.023750838,-1.112866604,1.869051452,-1.068308721,
2981.654261,-0.80004945,-0.835336024,1.869051452,-0.817692737,
2982.654145,-0.521215179,-0.517237775,1.869051452,-0.519226477,
2983.654029,-0.546347622,-0.563771277,1.869051452,-0.55505945,
2984.653913,-0.372345074,-0.451255655,1.869051452,-0.411800365,
2985.653797,-0.461780346,-0.543487443,1.869051452,-0.502633895,
2986.653681,-0.390684966,-0.510436725,1.869051452,-0.450560845,
2987.653565,-0.426911911,-0.536805709,1.869051452,-0.48185881,
2988.653449,-0.438685668,-0.524874042,1.869051452,-0.481779855,
2989.653333,-0.437893204,-0.527379692,1.869051452,-0.482636448,
2990.653217,-0.518384948,-0.512465108,1.869051452,-0.515425028,
2991.653101,-0.30328746,-0.474522406,1.869051452,-0.388904933,
2992.652986,-0.543290974,-0.527976276,1.869051452,-0.535633625,
2993.65287,-0.420232568,-0.455670372,1.869051452,-0.43795147,
2994.652754,-0.387628317,-0.520340009,1.869051452,-0.453984163,
2995.652638,-0.313363079,-0.40448352,1.869051452,-0.358923299,
2996.652522,-0.52959266,-0.642400965,1.869051452,-0.585996812,
2997.652406,-0.420911823,-0.666502932,1.869051452,-0.543707378,
2998.65229,-0.608952312,-0.661849582,1.869051452,-0.635400947,
2999.652174,-0.705406555,-0.767683471,1.869051452,-0.736545013,
3000.652058,-0.444232919,-0.41414817,1.869051452,-0.429190545,
3001.651942,-0.462799229,-0.522249075,1.869051452,-0.492524152,
3002.651826,-0.49970543,-0.453522672,1.869051452,-0.476614051,
3003.65171,-0.484195769,-0.497192574,1.869051452,-0.490694171,
3004.651594,-0.387628317,-0.465812289,1.869051452,-0.426720303,
3005.651478,-0.444798965,-0.492658541,1.869051452,-0.468728753,
3006.651362,-0.484761815,-0.590856162,1.869051452,-0.537808988,
3007.651246,-0.49393176,-0.519027525,1.869051452,-0.506479643,
3008.65113,-0.487818463,-0.468079306,1.869051452,-0.477948885,
3009.651014,-0.450799053,-0.499101641,1.869051452,-0.474950347,
3010.650899,-0.431553488,-0.410330037,1.869051452,-0.420941763,
3011.650783,-0.363741175,-0.494925557,1.869051452,-0.429333366,
3012.650667,-0.154756983,-0.385631485,1.869051452,-0.270194234,
3013.650551,-0.81001186,-0.853114208,1.869051452,-0.831563034,
3014.650435,-0.870691994,-1.029344933,1.869051452,-0.950018463,
3015.650319,-0.767784826,-0.828773607,1.869051452,-0.798279217,
3016.650203,-0.846125596,-0.979112614,1.869051452,-0.912619105,
3017.650087,-0.711972689,-0.762791487,1.869051452,-0.737382088,
3018.649971,-0.637933869,-0.727115802,1.869051452,-0.682524835,
3019.649855,-0.735746622,-0.708025134,1.869051452,-0.721885878,
3020.649739,-0.634084756,-0.705996751,1.869051452,-0.670040753,
3021.649623,-0.687179873,-0.742626969,1.869051452,-0.714903421,
3022.649507,-0.504460216,-0.55541911,1.869051452,-0.529939663,
3023.649391,-0.44559143,-0.459011239,1.869051452,-0.452301334,
3024.649275,-0.439025296,-0.513658275,1.869051452,-0.476341785,
3025.649159,-0.407213509,-0.491942641,1.869051452,-0.449578075,
3026.649043,-0.504799844,-0.542294276,1.869051452,-0.52354706,
3027.648928,-0.474799405,-0.539549993,1.869051452,-0.507174699,
3028.648812,-0.424421309,-0.536328443,1.869051452,-0.480374876,
3029.648696,-0.430194978,-0.588231195,1.869051452,-0.509213087,
3030.64858,-1.103789746,-1.148422972,1.869051452,-1.126106359,
3031.648464,-0.656160551,-0.944630096,1.869051452,-0.800395323,
3032.648348,-0.390684966,-0.446244355,1.869051452,-0.41846466,
3033.648232,-0.342910681,-0.431568404,1.869051452,-0.387239543,
3034.648116,-0.357175041,-0.427153687,1.869051452,-0.392164364,
3035.648,-0.367929915,-0.413312953,1.869051452,-0.390621434,
3036.647884,-0.331816179,-0.402216503,1.869051452,-0.367016341,
3037.647768,-0.364194012,-0.429897971,1.869051452,-0.397045991,
3038.647652,-0.372571493,-0.415102704,1.869051452,-0.393837098,
3039.647536,-0.244645091,-0.416534504,1.869051452,-0.330589798,
3040.64742,-0.376194187,-0.40376762,1.869051452,-0.389980903,
3041.647304,-0.416043827,-0.422500337,1.869051452,-0.419272082,
3042.647188,-0.286306079,-0.425721887,1.869051452,-0.356013983,
3043.647072,-0.342457844,-0.404364203,1.869051452,-0.373411024,
3044.646957,-0.335212455,-0.433238838,1.869051452,-0.384225646,
3045.646841,-0.665104078,-0.699315017,1.869051452,-0.682209548,
3046.646725,-0.708349994,-0.823404357,1.869051452,-0.765877175,
3047.646609,-1.111487972,-1.083753336,1.869051452,-1.097620654,
3048.646493,-0.913032236,-0.799779656,1.869051452,-0.856405946,
3049.646377,-0.37585456,-0.418324254,1.869051452,-0.397089407,
3050.646261,-0.238192167,-0.473209923,1.869051452,-0.355701045,
3051.646145,-0.205135079,-0.439204671,1.869051452,-0.322169875,
3052.646029,-0.343703146,-0.448511372,1.869051452,-0.396107259,
3053.645913,-0.250192342,-0.434789955,1.869051452,-0.342491148,
3054.645797,-0.435402601,-0.435983121,1.869051452,-0.435692861,
3055.645681,-0.311325313,-0.411165253,1.869051452,-0.361245283,
3056.645565,-0.362382664,-0.427511637,1.869051452,-0.394947151,
3057.645449,-0.352080627,-0.381455402,1.869051452,-0.366768014,
3058.645333,-0.378005535,-0.424051454,1.869051452,-0.401028494,
3059.645217,-0.222003251,-0.347688784,1.869051452,-0.284846017,
3060.645101,-0.564234676,-0.54647036,1.869051452,-0.555352518,
3061.644986,-0.691708241,-0.584532378,1.869051452,-0.63812031,
3062.64487,-0.293551468,-0.376086152,1.869051452,-0.33481881,
3063.644754,-0.541592835,-0.590736845,1.869051452,-0.56616484,
3064.644638,-0.930126826,-1.008345199,1.869051452,-0.969236013,
3065.644522,-0.646650977,-0.683565217,1.869051452,-0.665108097,
3066.644406,-0.327627439,-0.382529252,1.869051452,-0.355078345,
3067.64429,-0.382647112,-0.501607291,1.869051452,-0.442127202,
3068.644174,-0.403137978,-0.424290087,1.869051452,-0.413714033,
3069.644058,-0.321627351,-0.466766823,1.869051452,-0.394197087,
3070.643942,-0.331929388,-0.440397838,1.869051452,-0.386163613,
3071.643826,-0.344722028,-0.47189744,1.869051452,-0.408309734,
3072.64371,-0.331476551,-0.431210454,1.869051452,-0.381343503,
3073.643594,-0.572159321,-0.469153156,1.869051452,-0.520656238,
3074.643478,-0.404496489,-0.429182071,1.869051452,-0.41683928,
3075.643362,-0.335099246,-0.440039888,1.869051452,-0.387569567,
3076.643246,-0.436647903,-0.55148166,1.869051452,-0.494064781,
3077.64313,-0.340080451,-0.449107955,1.869051452,-0.394594203,
3078.643014,-0.46687476,-0.401739236,1.869051452,-0.434306998,
3079.642899,-0.469478572,-0.48442569,1.869051452,-0.476952131,
3080.642783,-0.517705693,-0.663877966,1.869051452,-0.590791829,
3081.642667,-0.546007994,-0.40663122,1.869051452,-0.476319607,
3082.642551,-0.395213334,-0.452926089,1.869051452,-0.424069711,
3083.642435,-0.40574179,-0.452210189,1.869051452,-0.428975989,
3084.642319,-0.401100212,-0.47368719,1.869051452,-0.437393701,
3085.642203,-0.398383191,-0.47726669,1.869051452,-0.437824941,
3086.642087,-0.430534606,-0.498027791,1.869051452,-0.464281198,
3087.641971,-0.40427007,-0.479295073,1.869051452,-0.441782572,
3088.641855,-0.53525312,-0.501965241,1.869051452,-0.51860918,
3089.641739,-0.372797911,-0.492658541,1.869051452,-0.432728226,
3090.641623,-0.271588882,-0.518072992,1.869051452,-0.394830937,
3091.641507,-0.403024769,-0.518192309,1.869051452,-0.460608539,
3092.641391,-0.98220306,-0.850369925,1.869051452,-0.916286492,
3093.641275,-0.633971547,-0.674616466,1.869051452,-0.654294006,
3094.641159,-0.33306148,-0.503754991,1.869051452,-0.418408236,
3095.641043,-0.439478133,-0.525947892,1.869051452,-0.482713012,
3096.640928,-0.529479451,-0.575464311,1.869051452,-0.552471881,
3097.640812,-0.914390747,-0.989493165,1.869051452,-0.951941956,
3098.640696,-0.436534693,-0.484306374,1.869051452,-0.460420533,
3099.64058,-0.43698753,-0.487885874,1.869051452,-0.462436702,
3100.640464,-0.283928685,-0.475238306,1.869051452,-0.379583496,
3101.640348,-0.545555158,-0.502800458,1.869051452,-0.524177808,
3102.640232,-0.399062447,-0.47118154,1.869051452,-0.435121993,
3103.640116,-0.352420254,-0.502800458,1.869051452,-0.427610356,
3104.64,-0.395100125,-0.490272207,1.869051452,-0.442686166,
3105.639884,-0.429515723,-0.507931075,1.869051452,-0.468723399,
3106.639768,-0.453063237,-0.471778123,1.869051452,-0.46242068,
3107.639652,-0.482497631,-0.625935264,1.869051452,-0.554216447,
3108.639536,-0.586197262,-0.586202812,1.869051452,-0.586200037,
3109.63942,-0.505931936,-0.486096124,1.869051452,-0.49601403,
3110.639304,-0.38717548,-0.521652492,1.869051452,-0.454413986,
3111.639188,-0.423289217,-0.494090341,1.869051452,-0.458689779,
3112.639072,-0.524158618,-0.47905644,1.869051452,-0.501607529,
3113.638957,-0.409477694,-0.625457997,1.869051452,-0.517467845,
3114.638841,-1.062468386,-1.096997487,1.869051452,-1.079732936,
3115.638725,-0.722727563,-0.868744692,1.869051452,-0.795736128,
3116.638609,-0.377552698,-0.430733188,1.869051452,-0.404142943,
3117.638493,-0.399628493,-0.520578642,1.869051452,-0.460103567,
3118.638377,-0.550649572,-0.482874574,1.869051452,-0.516762073,
3119.638261,-0.438572459,-0.504351575,1.869051452,-0.471462017,
3120.638145,-0.281664501,-0.48013029,1.869051452,-0.380897396,
3121.638029,-0.565706396,-0.517237775,1.869051452,-0.541472086,
3122.637913,-0.428723258,-0.497789158,1.869051452,-0.463256208,
3123.637797,-0.700198931,-0.663400699,1.869051452,-0.681799815,
3124.637681,-0.44978017,-0.505783375,1.869051452,-0.477781773,
3125.637565,-0.496195944,-0.509362875,1.869051452,-0.50277941,
3126.637449,-0.42566661,-0.506379958,1.869051452,-0.466023284,
3127.637333,-0.509441421,-0.531436459,1.869051452,-0.52043894,
3128.637217,-0.333967154,-0.514254858,1.869051452,-0.424111006,
3129.637101,-0.436647903,-0.545277193,1.869051452,-0.490962548,
