QuickDAQ Data,,,,,
01-01-0001 00:00:00,,,,,
Notes:,,,,,
Sample Rate:,6000, Hz,,,
9,0.091246619,0.045698286,0.00E+00,0.068472452,
9.166666667,0.081284209,0.041760835,0.00E+00,0.061522522,
9.333333333,0.03418918,-0.003460184,0.00E+00,0.015364498,
9.5,0.049925259,7.16E-04,0.00E+00,0.02532058,
9.666666667,0.154304146,0.113231522,0.00E+00,0.133767834,
9.833333333,0.07686905,0.037942702,0.00E+00,0.057405876,
10,0.103020376,0.06168672,0.00E+00,0.082353548,
10.16666667,0.04981205,0.026488301,0.00E+00,0.038150176,
10.33333333,0.034642017,-0.005130617,0.00E+00,0.0147557,
10.5,0.152945636,0.125043873,0.00E+00,0.138994754,
10.66666667,0.091246619,0.059300386,0.00E+00,0.075273503,
10.83333333,0.093057966,0.06419237,0.00E+00,0.078625168,
11,0.030226858,0.001670433,0.00E+00,0.015948646,
11.16666667,0.047774284,0.014914584,0.00E+00,0.031344434,
11.33333333,0.141851134,0.109890655,0.00E+00,0.125870894,
11.5,0.05264228,0.022550851,0.00E+00,0.037596566,
11.66666667,0.091473037,0.039851769,0.00E+00,0.065662403,
11.83333333,0.037925084,-0.007039684,0.00E+00,0.0154427,
12,0.024113561,-0.019209984,0.00E+00,0.002451788,
12.16666667,0.11954892,0.086862538,0.00E+00,0.103205729,
12.33333333,0.058868787,0.014318001,0.00E+00,0.036593394,
12.5,0.067472686,0.011693034,0.00E+00,0.03958286,
12.66666667,0.013358686,-0.024101968,0.00E+00,-0.005371641,
12.83333333,0.01143413,-0.048800519,0.00E+00,-0.018683195,
13,0.11252995,0.073737704,0.00E+00,0.093133827,
13.16666667,0.024453188,-0.027204201,0.00E+00,-0.001375507,
13.33333333,0.085020113,0.051306169,0.00E+00,0.068163141,
13.5,-0.010528456,-0.063715103,0.00E+00,-0.03712178,
13.66666667,0.038264711,-0.009426017,0.00E+00,0.014419347,
13.83333333,-0.276909715,-0.326569733,0.00E+00,-0.301739724,
14,-0.490875112,-0.568066678,0.00E+00,-0.529470895,
14.16666667,-0.288343844,-0.348046734,0.00E+00,-0.318195289,
14.33333333,-0.163021255,-0.236604962,0.00E+00,-0.199813108,
14.5,0.032491042,-0.023266751,0.00E+00,0.004612145,
14.66666667,0.118982874,0.083998937,0.00E+00,0.101490906,
14.83333333,0.104492096,0.059419703,0.00E+00,0.081955899,
15,0.082642719,0.034363202,0.00E+00,0.058502961,
15.16666667,0.058189531,0.010261234,0.00E+00,0.034225383,
15.33333333,0.072680309,0.016346384,0.00E+00,0.044513347,
15.5,0.006452925,-0.051544803,0.00E+00,-0.022545939,
15.66666667,0.088189971,0.036749535,0.00E+00,0.062469753,
15.83333333,0.098039171,0.06848777,0.00E+00,0.083263471,
16,0.051057351,-3.58E-04,0.00E+00,0.025349701,
16.16666667,0.070529335,0.028158735,0.00E+00,0.049344035,
16.33333333,0.085133322,0.043669902,0.00E+00,0.064401612,
16.5,0.078114351,0.038539285,0.00E+00,0.058326818,
16.66666667,0.08252951,0.031022335,0.00E+00,0.056775923,
16.83333333,0.01573608,-0.019687251,0.00E+00,-0.001975586,
17,-0.016981381,-0.079584221,0.00E+00,-0.048282801,
17.16666667,0.125435799,0.094737438,0.00E+00,0.110086618,
17.33333333,0.090227736,0.061567403,0.00E+00,0.07589757,
17.5,0.07834077,0.032334818,0.00E+00,0.055337794,
17.66666667,0.037472247,0.007039684,0.00E+00,0.022255965,
17.83333333,0.005434042,-0.047607352,0.00E+00,-0.021086655,
18,0.137322765,0.091873838,0.00E+00,0.114598302,
18.16666667,0.079133234,0.036510902,0.00E+00,0.057822068,
18.33333333,0.046528983,0.004772667,0.00E+00,0.025650825,
18.5,0.057510276,0.019687251,0.00E+00,0.038598764,
18.66666667,-0.002717021,-0.049516419,0.00E+00,-0.02611672,
18.83333333,0.11524697,0.07170932,0.00E+00,0.093478145,
19,0.082303092,0.047607352,0.00E+00,0.064955222,
19.16666667,0.077321887,0.017778184,0.00E+00,0.047550036,
19.33333333,0.02988723,-0.015153217,0.00E+00,0.007367006,
19.5,0.003735904,-0.057987903,0.00E+00,-0.027126,
19.66666667,0.13811523,0.084118254,0.00E+00,0.111116742,
19.83333333,0.087171088,0.036988169,0.00E+00,0.062079628,
20,0.061812226,0.011335084,0.00E+00,0.036573655,
20.16666667,0.056378184,0.011573717,0.00E+00,0.033975951,
20.33333333,0.003056649,-0.053931136,0.00E+00,-0.025437244,
20.5,0.127699983,0.081493287,0.00E+00,0.104596635,
20.66666667,0.07686905,0.031260968,0.00E+00,0.054065009,
20.83333333,0.082869138,0.038181335,0.00E+00,0.060525237,
21,0.059095205,0.012886201,0.00E+00,0.035990703,
21.16666667,0.016754962,-0.035795002,0.00E+00,-0.00952002,
21.33333333,0.138228439,0.090322721,0.00E+00,0.11427558,
21.5,0.095661778,0.047130086,0.00E+00,0.071395932,
21.66666667,0.096907079,0.039016552,0.00E+00,0.067961816,
21.83333333,0.067246268,0.021834951,0.00E+00,0.044540609,
22,0.050264887,0.001312483,0.00E+00,0.025788685,
22.16666667,0.149209732,0.111441772,0.00E+00,0.130325752,
22.33333333,0.108794046,0.05918107,0.00E+00,0.083987558,
22.5,0.114001669,0.068607087,0.00E+00,0.091304378,
22.66666667,0.040302477,0.00250565,0.00E+00,0.021404064,
22.83333333,0.01279264,-0.030306435,0.00E+00,-0.008756897,
23,0.151360707,0.106072522,0.00E+00,0.128716614,
23.16666667,0.086038996,0.048919836,0.00E+00,0.067479416,
23.33333333,0.088756017,0.039374502,0.00E+00,0.064065259,
23.5,0.04981205,0.019329301,0.00E+00,0.034570676,
23.66666667,0.043811962,-0.020403151,0.00E+00,0.011704406,
23.83333333,0.139134113,0.089248871,0.00E+00,0.114191492,
24,0.10528456,0.056078836,0.00E+00,0.080681698,
24.16666667,0.070189707,0.027204201,0.00E+00,0.048696954,
24.33333333,0.077548305,0.021954268,0.00E+00,0.049751286,
24.5,0.05558572,5.97E-04,0.00E+00,0.028091151,
24.66666667,0.135398209,0.083044404,0.00E+00,0.109221306,
24.83333333,0.093057966,0.056436786,0.00E+00,0.074747376,
25,0.08683146,0.051425486,0.00E+00,0.069128473,
25.16666667,0.066000966,0.020164518,0.00E+00,0.043082742,
25.33333333,0.052302653,-0.010738501,0.00E+00,0.020782076,
25.5,0.149775778,0.096169238,0.00E+00,0.122972508,
25.66666667,0.071661427,0.038897235,0.00E+00,0.055279331,
25.83333333,0.083548393,0.044027852,0.00E+00,0.063788123,
26,0.064755665,0.029590535,0.00E+00,0.0471731,
26.16666667,0.048906376,-0.002744284,0.00E+00,0.023081046,
26.33333333,0.133020816,0.090084088,0.00E+00,0.111552452,
26.5,0.090227736,0.050351636,0.00E+00,0.070289686,
26.66666667,0.12249236,0.092828371,0.00E+00,0.107660365,
26.83333333,0.067359477,0.016585018,0.00E+00,0.041972247,
27,0.025472071,-0.020761101,0.00E+00,0.002355485,
27.16666667,0.142190761,0.091635205,0.00E+00,0.116912983,
27.33333333,0.070642544,0.027323518,0.00E+00,0.048983031,
27.5,0.141171878,0.086265954,0.00E+00,0.113718916,
27.66666667,0.043472335,-0.015630484,0.00E+00,0.013920925,
27.83333333,9.06E-04,-0.055720886,0.00E+00,-0.027407606,
28,0.179889426,0.13518579,0.00E+00,0.157537608,
28.16666667,0.073359565,0.037107485,0.00E+00,0.055233525,
28.33333333,0.097246707,0.034124568,0.00E+00,0.065685638,
28.5,0.046189356,0.006562417,0.00E+00,0.026375886,
28.66666667,0.035321272,-0.018613401,0.00E+00,0.008353936,
28.83333333,0.144341736,0.095691971,0.00E+00,0.120016854,
29,0.09396364,0.055720886,0.00E+00,0.074842263,
29.16666667,0.100076937,0.047249402,0.00E+00,0.07366317,
29.33333333,0.019698402,-0.022908801,0.00E+00,-0.0016052,
29.5,-0.503101706,-0.575344995,0.00E+00,-0.53922335,
29.66666667,-0.15951177,-0.254979729,0.00E+00,-0.207245749,
29.83333333,0.227663711,0.190548726,0.00E+00,0.209106218,
30,0.180115845,0.14055504,0.00E+00,0.160335442,
30.16666667,-0.023887142,-0.068726403,0.00E+00,-0.046306773,
30.33333333,0.015056824,-0.044027852,0.00E+00,-0.014485514,
30.5,0.197776481,0.161435458,0.00E+00,0.179605969,
30.66666667,0.061132971,0.024101968,0.00E+00,0.042617469,
30.83333333,0.082869138,0.029232585,0.00E+00,0.056050861,
31,0.028641929,-0.025175818,0.00E+00,0.001733055,
31.16666667,0.016188916,-0.037226802,0.00E+00,-0.010518943,
31.33333333,0.134718954,0.100822588,0.00E+00,0.117770771,
31.5,0.068831197,0.025891718,0.00E+00,0.047361457,
31.66666667,0.065095293,0.019567934,0.00E+00,0.042331614,
31.83333333,0.03837792,-0.002744284,0.00E+00,0.017816818,
32,0.069397243,0.025891718,0.00E+00,0.04764448,
32.16666667,-0.010302038,-0.050470953,0.00E+00,-0.030386495,
32.33333333,0.048113912,-0.025056501,0.00E+00,0.011528705,
32.5,0.096680661,0.053573186,0.00E+00,0.075126923,
32.66666667,0.027283418,-0.030664385,0.00E+00,-0.001690483,
32.83333333,0.058189531,0.002744284,0.00E+00,0.030466907,
33,0.055359301,0.013244151,0.00E+00,0.034301726,
33.16666667,0.044038381,-0.002028383,0.00E+00,0.021004999,
33.33333333,0.047434657,0.004414717,0.00E+00,0.025924687,
33.5,0.043811962,-0.002267017,0.00E+00,0.020772473,
33.66666667,-0.043132707,-0.083998937,0.00E+00,-0.063565822,
33.83333333,0.095888196,0.048203936,0.00E+00,0.072046066,
34,0.067359477,0.032334818,0.00E+00,0.049847148,
34.16666667,0.08400123,0.028993951,0.00E+00,0.056497591,
34.33333333,0.062151853,0.010977134,0.00E+00,0.036564494,
34.5,-0.028302301,-0.087578438,0.00E+00,-0.057940369,
34.66666667,0.091925874,0.049874369,0.00E+00,0.070900122,
34.83333333,0.060227297,0.029113268,0.00E+00,0.044670283,
35,0.058189531,0.013602101,0.00E+00,0.035895816,
35.16666667,0.057736694,0.027204201,0.00E+00,0.042470448,
35.33333333,0.008377481,-0.035437052,0.00E+00,-0.013529785,
35.5,0.116265853,0.06669802,0.00E+00,0.091481937,
35.66666667,0.080831372,0.042834685,0.00E+00,0.061833029,
35.83333333,0.072453891,0.024340601,0.00E+00,0.048397246,
36,0.05264228,0.013840734,0.00E+00,0.033241507,
36.16666667,-0.006905762,-0.055124303,0.00E+00,-0.031015032,
36.33333333,0.128266029,0.06884572,0.00E+00,0.098555875,
36.5,0.081057791,0.050351636,0.00E+00,0.065704713,
36.66666667,0.046415774,-0.002744284,0.00E+00,0.021835745,
36.83333333,0.071435008,0.028158735,0.00E+00,0.049796871,
37,0.001584929,-0.070158203,0.00E+00,-0.034286637,
37.16666667,0.111737485,0.056556103,0.00E+00,0.084146794,
37.33333333,0.118643247,0.073618387,0.00E+00,0.096130817,
37.5,0.04415159,0.009545334,0.00E+00,0.026848462,
37.66666667,0.052076234,0.0078749,0.00E+00,0.029975567,
37.83333333,0.018905937,-0.041402885,0.00E+00,-0.011248474,
38,0.113209205,0.073737704,0.00E+00,0.093473454,
38.16666667,0.094416477,0.06097082,0.00E+00,0.077693648,
38.33333333,0.063623573,0.031260968,0.00E+00,0.047442271,
38.5,0.053208326,0.010261234,0.00E+00,0.03173478,
38.66666667,0.008037854,-0.043908536,0.00E+00,-0.017935341,
38.83333333,0.118416828,0.07636267,0.00E+00,0.097389749,
39,0.080604954,0.049277786,0.00E+00,0.06494137,
39.16666667,0.07551054,0.040209719,0.00E+00,0.057860129,
39.33333333,0.071774636,0.032692768,0.00E+00,0.052233702,
39.5,-0.002490603,-0.047130086,0.00E+00,-0.024810344,
39.66666667,0.123737661,0.090442038,0.00E+00,0.107089849,
39.83333333,0.06973687,0.033170035,0.00E+00,0.051453453,
40,0.077435096,0.046772136,0.00E+00,0.062103616,
40.16666667,0.054680046,0.018732718,0.00E+00,0.036706382,
40.33333333,-0.005886879,-0.046294869,0.00E+00,-0.026090874,
40.5,0.126454682,0.087936388,0.00E+00,0.107195535,
40.66666667,0.079586071,0.046891452,0.00E+00,0.063238762,
40.83333333,0.085925786,0.047845986,0.00E+00,0.066885886,
41,0.057283858,0.015391851,0.00E+00,0.036337854,
41.16666667,-0.002264184,-0.048681202,0.00E+00,-0.025472693,
41.33333333,0.136077464,0.092828371,0.00E+00,0.114452918,
41.5,0.099284473,0.064073053,0.00E+00,0.081678763,
41.66666667,0.10958651,0.054050453,0.00E+00,0.081818481,
41.83333333,0.024906025,-0.011931667,0.00E+00,0.006487179,
42,-0.008377481,-0.05989697,0.00E+00,-0.034137225,
42.16666667,0.153172054,0.105595255,0.00E+00,0.129383655,
42.33333333,0.107322326,0.06598212,0.00E+00,0.086652223,
42.5,0.086152205,0.045459652,0.00E+00,0.065805929,
42.66666667,0.071661427,0.033647302,0.00E+00,0.052654364,
42.83333333,0.009735992,-0.045459652,0.00E+00,-0.01786183,
43,0.15656833,0.122180273,0.00E+00,0.139374301,
43.16666667,0.118756456,0.086027321,0.00E+00,0.102391888,
43.33333333,0.072906728,0.031141652,0.00E+00,0.05202419,
43.5,0.070302916,0.028636001,0.00E+00,0.049469459,
43.66666667,0.031245741,-0.018494084,0.00E+00,0.006375828,
43.83333333,0.159624979,0.136736907,0.00E+00,0.148180943,
44,0.100642983,0.069084353,0.00E+00,0.084863668,
44.16666667,0.10958651,0.07779447,0.00E+00,0.09369049,
44.33333333,0.049698841,0.013960051,0.00E+00,0.031829446,
44.5,0.046868611,-0.00322155,0.00E+00,0.02182353,
44.66666667,0.138907694,0.120032573,0.00E+00,0.129470133,
44.83333333,0.131662305,0.097243088,0.00E+00,0.114452697,
45,-0.039396803,-0.07170932,0.00E+00,-0.055553062,
45.16666667,-0.476497543,-0.538476143,0.00E+00,-0.507486843,
45.33333333,-0.199701037,-0.27037158,0.00E+00,-0.235036308,
45.5,0.12237915,0.083998937,0.00E+00,0.103189044,
45.66666667,0.172644037,0.134947157,0.00E+00,0.153795597,
45.83333333,0.068604778,0.032812085,0.00E+00,0.050708432,
46,0.049925259,0.015869117,0.00E+00,0.032897188,
46.16666667,0.03849113,-0.002744284,0.00E+00,0.017873423,
46.33333333,0.15656833,0.108816805,0.00E+00,0.132692568,
46.5,0.087510715,0.051902753,0.00E+00,0.069706734,
46.66666667,0.110605393,0.06025492,0.00E+00,0.085430156,
46.83333333,0.058981996,0.020283834,0.00E+00,0.039632915,
47,0.039736431,-0.0014318,0.00E+00,0.019152315,
47.16666667,0.13517179,0.096885138,0.00E+00,0.116028464,
47.33333333,0.054000791,0.014198684,0.00E+00,0.034099737,
47.5,0.081284209,0.033885935,0.00E+00,0.057585072,
47.66666667,0.045962937,0.024340601,0.00E+00,0.035151769,
47.83333333,0.02841551,-0.033766618,0.00E+00,-0.002675554,
48,0.128492447,0.092828371,0.00E+00,0.110660409,
48.16666667,0.075057703,0.049277786,0.00E+00,0.062167744,
48.33333333,0.071095381,0.032215502,0.00E+00,0.051655441,
48.5,0.081171,0.045698286,0.00E+00,0.063434643,
48.66666667,0.094190058,0.065504853,0.00E+00,0.079847456,
48.83333333,0.001358511,-0.041164252,0.00E+00,-0.019902871,
49,0.069963289,0.021596318,0.00E+00,0.045779803,
49.16666667,0.134152908,0.110487239,0.00E+00,0.122320073,
49.33333333,0.070302916,0.035675685,0.00E+00,0.052989301,
49.5,0.10109582,0.06991957,0.00E+00,0.085507695,
49.66666667,0.099510891,0.061090136,0.00E+00,0.080300514,
49.83333333,0.07834077,0.038777919,0.00E+00,0.058559344,
50,0.077887933,0.037823385,0.00E+00,0.057855659,
50.16666667,0.091925874,0.058942436,0.00E+00,0.075434155,
50.33333333,0.013245477,-0.038777919,0.00E+00,-0.012766221,
50.5,0.118416828,0.070516153,0.00E+00,0.094466491,
50.66666667,0.106982699,0.071947954,0.00E+00,0.089465326,
50.83333333,0.070076498,0.026011035,0.00E+00,0.048043766,
51,0.104039259,0.05882312,0.00E+00,0.081431189,
51.16666667,-0.019019146,-0.07385702,0.00E+00,-0.046438083,
51.33333333,0.094190058,0.045578969,0.00E+00,0.069884514,
51.5,0.083208766,0.042118785,0.00E+00,0.062663775,
51.66666667,0.058981996,0.023028118,0.00E+00,0.041005057,
51.83333333,0.079246443,0.035675685,0.00E+00,0.057461064,
52,-0.031472159,-0.085908004,0.00E+00,-0.058690082,
52.16666667,0.071887845,0.022550851,0.00E+00,0.047219348,
52.33333333,0.089435272,0.049635736,0.00E+00,0.069535504,
52.5,0.031132531,-0.013960051,0.00E+00,0.00858624,
52.66666667,0.030792904,-0.023266751,0.00E+00,0.003763076,
52.83333333,-0.024792816,-0.081254654,0.00E+00,-0.053023735,
53,0.077321887,0.010261234,0.00E+00,0.04379156,
53.16666667,0.077321887,0.034363202,0.00E+00,0.055842544,
53.33333333,0.050151678,0.014556634,0.00E+00,0.032354156,
53.5,0.058189531,0.008352167,0.00E+00,0.033270849,
53.66666667,-0.005320833,-0.063953736,0.00E+00,-0.034637285,
53.83333333,0.101661866,0.040925619,0.00E+00,0.071293742,
54,0.114001669,0.07385702,0.00E+00,0.093929345,
54.16666667,0.054227209,-0.0014318,0.00E+00,0.026397705,
54.33333333,0.053661163,0.006323784,0.00E+00,0.029992473,
54.5,0.006000088,-0.049397102,0.00E+00,-0.021698507,
54.66666667,0.085133322,0.040806302,0.00E+00,0.062969812,
54.83333333,0.085246531,0.067652553,0.00E+00,0.076449542,
55,0.077321887,0.015988434,0.00E+00,0.04665516,
55.16666667,0.065661339,0.020164518,0.00E+00,0.042912928,
55.33333333,-0.007358598,-0.053215236,0.00E+00,-0.030286917,
55.5,0.114907343,0.078271737,0.00E+00,0.09658954,
55.66666667,0.105171351,0.065743487,0.00E+00,0.085457419,
55.83333333,0.057963113,-0.005249934,0.00E+00,0.02635659,
56,0.076982259,0.028397368,0.00E+00,0.052689814,
56.16666667,-0.018000264,-0.063715103,0.00E+00,-0.040857683,
56.33333333,0.109926138,0.061448086,0.00E+00,0.085687112,
56.5,0.089435272,0.054050453,0.00E+00,0.071742862,
56.66666667,0.040189268,-0.012647567,0.00E+00,0.01377085,
56.83333333,0.065887757,0.011812351,0.00E+00,0.038850054,
57,-0.031245741,-0.085788688,0.00E+00,-0.058517214,
57.16666667,0.091699456,0.035317735,0.00E+00,0.063508595,
57.33333333,0.08966169,0.055124303,0.00E+00,0.072392996,
57.5,0.06973687,0.014556634,0.00E+00,0.042146752,
57.66666667,0.032491042,-0.008829434,0.00E+00,0.011830804,
57.83333333,-0.003849113,-0.074334287,0.00E+00,-0.0390917,
58,0.15090787,0.095453338,0.00E+00,0.123180604,
58.16666667,0.087397506,0.050709586,0.00E+00,0.069053546,
58.33333333,0.042906289,-0.016585018,0.00E+00,0.013160636,
58.5,0.067925523,0.016942968,0.00E+00,0.042434245,
58.66666667,-0.00430195,-0.06168672,0.00E+00,-0.032994335,
58.83333333,0.101548657,0.051664119,0.00E+00,0.076606388,
59,0.083321975,0.044505119,0.00E+00,0.063913547,
59.16666667,0.074718075,0.018494084,0.00E+00,0.04660608,
59.33333333,0.050830933,-0.0014318,0.00E+00,0.024699566,
59.5,-0.023207887,-0.077317204,0.00E+00,-0.050262545,
59.66666667,0.095661778,0.038062019,0.00E+00,0.066861898,
59.83333333,0.091586247,0.043073319,0.00E+00,0.067329783,
60,0.056151766,0.006562417,0.00E+00,0.031357091,
60.16666667,0.073699192,0.021954268,0.00E+00,0.04782673,
60.33333333,-0.030226858,-0.07743652,0.00E+00,-0.053831689,
60.5,0.152945636,0.094976071,0.00E+00,0.123960853,
60.66666667,-0.191549974,-0.233502728,0.00E+00,-0.212526351,
60.83333333,-0.50683761,-0.601356029,0.00E+00,-0.554096819,
61,-0.076076586,-0.155111674,0.00E+00,-0.11559413,
61.16666667,0.073359565,0.026965568,0.00E+00,0.050162566,
61.33333333,0.126228263,0.086743221,0.00E+00,0.106485742,
61.5,0.045057264,-0.001909067,0.00E+00,0.021574098,
61.66666667,0.102341121,0.053573186,0.00E+00,0.077957154,
61.83333333,0.047208238,0.022670168,0.00E+00,0.034939203,
62,-0.007811435,-0.053453869,0.00E+00,-0.030632652,
62.16666667,0.114794134,0.074453604,0.00E+00,0.094623869,
62.33333333,0.077887933,0.037584752,0.00E+00,0.057736342,
62.5,0.064755665,0.016227068,0.00E+00,0.040491366,
62.66666667,0.077661514,0.037465435,0.00E+00,0.057563475,
62.83333333,0.0086039,-0.041522202,0.00E+00,-0.016459151,
63,0.150455033,0.113828106,0.00E+00,0.132141569,
63.16666667,0.090680573,0.053692503,0.00E+00,0.072186538,
63.33333333,0.087850343,0.043192635,0.00E+00,0.065521489,
63.5,0.088869226,0.052499336,0.00E+00,0.070684281,
63.66666667,0.019585192,-0.030067802,0.00E+00,-0.005241305,
63.83333333,0.148304058,0.110367922,0.00E+00,0.12933599,
64,0.101209029,0.081612604,0.00E+00,0.091410817,
64.16666667,0.080378535,0.034363202,0.00E+00,0.057370869,
64.33333333,0.076982259,0.036391585,0.00E+00,0.056686922,
64.5,0.018000264,-0.037704069,0.00E+00,-0.009851902,
64.66666667,0.142190761,0.110248605,0.00E+00,0.126219683,
64.83333333,0.10256754,0.061090136,0.00E+00,0.081828838,
65,0.098152381,0.044027852,0.00E+00,0.071090116,
65.16666667,0.067019849,0.028516685,0.00E+00,0.047768267,
65.33333333,0.098378799,0.048800519,0.00E+00,0.073589659,
65.5,0.03554769,0.001909067,0.00E+00,0.018728379,
65.66666667,0.068944406,0.010141917,0.00E+00,0.039543161,
65.83333333,0.154530564,0.112634939,0.00E+00,0.133582752,
66,0.078906816,0.035675685,0.00E+00,0.05729125,
66.16666667,0.087057878,0.048919836,0.00E+00,0.067988857,
66.33333333,0.100190146,0.053453869,0.00E+00,0.076822008,
66.5,0.101548657,0.071470687,0.00E+00,0.086509672,
66.66666667,0.117171527,0.064431003,0.00E+00,0.090801265,
66.83333333,0.083774812,0.048919836,0.00E+00,0.066347324,
67,0.009056736,-0.045340336,0.00E+00,-0.0181418,
67.16666667,0.10675628,0.057152686,0.00E+00,0.081954483,
67.33333333,0.121699895,0.085430738,0.00E+00,0.103565316,
67.5,0.057849904,0.016107751,0.00E+00,0.036978827,
67.66666667,0.109473301,0.060135603,0.00E+00,0.084804452,
67.83333333,-0.00430195,-0.052260703,0.00E+00,-0.028281326,
68,0.085020113,0.054885669,0.00E+00,0.069952891,
68.16666667,0.137662393,0.095691971,0.00E+00,0.116677182,
68.33333333,0.056831021,0.020641784,0.00E+00,0.038736403,
68.5,0.113209205,0.053692503,0.00E+00,0.083450854,
68.66666667,-0.01143413,-0.062521936,0.00E+00,-0.036978033,
68.83333333,0.102793958,0.036868852,0.00E+00,0.069831405,
69,0.145926665,0.121703006,0.00E+00,0.133814835,
69.16666667,0.055925347,0.012050984,0.00E+00,0.033988166,
69.33333333,0.085133322,0.057629953,0.00E+00,0.071381637,
69.5,0.014151151,-0.018374768,0.00E+00,-0.002111809,
69.66666667,0.11241674,0.07242522,0.00E+00,0.09242098,
69.83333333,0.132794397,0.100345322,0.00E+00,0.116569859,
70,0.065321711,0.020761101,0.00E+00,0.043041406,
70.16666667,0.082755929,0.049993686,0.00E+00,0.066374807,
70.33333333,0.011660548,-0.034601835,0.00E+00,-0.011470643,
70.5,0.117737573,0.069084353,0.00E+00,0.093410963,
70.66666667,0.104039259,0.060374236,0.00E+00,0.082206748,
70.83333333,0.041208151,-0.007397634,0.00E+00,0.016905258,
71,0.090114527,0.051664119,0.00E+00,0.070889323,
71.16666667,-0.020377657,-0.05774927,0.00E+00,-0.039063463,
71.33333333,0.09532215,0.045578969,0.00E+00,0.07045056,
71.5,0.092831548,0.055720886,0.00E+00,0.074276217,
71.66666667,0.042906289,-0.006681734,0.00E+00,0.018112277,
71.83333333,0.066567012,0.021238368,0.00E+00,0.04390269,
72,-0.024906025,-0.07027752,0.00E+00,-0.047591773,
72.16666667,0.078680397,0.030783702,0.00E+00,0.054732049,
