QuickDAQ Data,,,,,
01-01-0001 00:00:00,,,,,
Notes:,,,,,
Sample Rate:,5000, Hz,,,
11.4,0.109020464,0.055482253,0.00E+00,0.082251358,
11.6,-0.265135958,-0.314638065,0.00E+00,-0.289887011,
11.8,-0.454534957,-0.533822793,0.00E+00,-0.494178875,
12,0.025811699,-0.029471218,0.00E+00,-0.00182976,
12.2,-0.049698841,-0.118362139,0.00E+00,-0.08403049,
12.4,0.094869314,0.047130086,0.00E+00,0.0709997,
12.6,0.038830757,-0.014079367,0.00E+00,0.012375695,
12.8,0.109699719,0.057033369,0.00E+00,0.083366544,
13,0.05830274,0.006204467,0.00E+00,0.032253604,
13.2,0.064529247,0.014198684,0.00E+00,0.039363965,
13.4,0.011320921,-0.048084619,0.00E+00,-0.018381849,
13.6,0.09826559,0.061925353,0.00E+00,0.080095471,
13.8,0.057849904,0.001312483,0.00E+00,0.029581194,
14,0.101322238,0.035198418,0.00E+00,0.068260328,
14.2,-0.031472159,-0.088413654,0.00E+00,-0.059942907,
14.4,0.123964079,0.063953736,0.00E+00,0.093958908,
14.6,0.046076146,-7.16E-04,0.00E+00,0.022680123,
14.8,0.068038732,0.015749801,0.00E+00,0.041894266,
15,-0.00430195,-0.070396837,0.00E+00,-0.037349393,
15.2,0.119096083,0.06634007,0.00E+00,0.092718077,
15.4,0.069850079,0.019329301,0.00E+00,0.04458969,
15.6,0.059434833,0.002624967,0.00E+00,0.0310299,
15.8,0.011320921,-0.040925619,0.00E+00,-0.014802349,
16,0.090680573,0.038658602,0.00E+00,0.064669587,
16.2,0.09260513,0.039374502,0.00E+00,0.065989816,
16.4,0.083548393,0.028755318,0.00E+00,0.056151856,
16.6,-0.007811435,-0.044863069,0.00E+00,-0.026337252,
16.8,0.049698841,-0.00393745,0.00E+00,0.022880695,
17,0.083208766,0.034124568,0.00E+00,0.058666667,
17.2,0.048906376,-0.003818134,0.00E+00,0.022544121,
17.4,0.018000264,-0.034005252,0.00E+00,-0.008002494,
17.6,0.008830318,-0.052857286,0.00E+00,-0.022013484,
17.8,0.110039347,0.060374236,0.00E+00,0.085206792,
18,0.054566837,0.005607884,0.00E+00,0.03008736,
18.2,0.056038556,0.0014318,0.00E+00,0.028735178,
18.4,-0.007924644,-0.06812982,0.00E+00,-0.038027232,
18.6,0.130417004,0.076959254,0.00E+00,0.103688129,
18.8,0.082869138,0.027681468,0.00E+00,0.055275303,
19,0.073133146,0.027084885,0.00E+00,0.050109015,
19.2,0.002377393,-0.054050453,0.00E+00,-0.02583653,
19.4,0.144681364,0.098197621,0.00E+00,0.121439493,
19.6,0.069510452,0.025414451,0.00E+00,0.047462451,
19.8,0.07403882,0.032812085,0.00E+00,0.053425452,
20,0.022302213,-0.032215502,0.00E+00,-0.004956644,
20.2,0.119435711,0.066578703,0.00E+00,0.093007207,
20.4,0.089888109,0.041999469,0.00E+00,0.065943789,
20.6,0.096114615,0.049277786,0.00E+00,0.0726962,
20.8,0.009849201,-0.034840468,0.00E+00,-0.012495634,
21,0.112756368,0.075050187,0.00E+00,0.093903277,
21.2,0.105737397,0.07385702,0.00E+00,0.089797209,
21.4,0.122945196,0.077555837,0.00E+00,0.100250517,
21.6,0.043472335,-0.008113534,0.00E+00,0.0176794,
21.8,0.119888548,0.065027587,0.00E+00,0.092458067,
22,0.140266205,0.092231788,0.00E+00,0.116248996,
22.2,0.119322502,0.06669802,0.00E+00,0.093010261,
22.4,0.057736694,0.022550851,0.00E+00,0.040143773,
22.6,0.060906552,0.005846517,0.00E+00,0.033376535,
22.8,0.164266556,0.120390523,0.00E+00,0.142328539,
23,0.075963376,0.022431534,0.00E+00,0.049197455,
23.2,0.115699807,0.081135337,0.00E+00,0.098417572,
23.4,0.071548217,0.016823651,0.00E+00,0.044185934,
23.6,0.050944142,0.002386333,0.00E+00,0.026665238,
23.8,0.11671869,0.076243354,0.00E+00,0.096481022,
24,0.124756544,0.079822854,0.00E+00,0.102289699,
24.2,0.09260513,0.043669902,0.00E+00,0.068137516,
24.4,0.102341121,0.048919836,0.00E+00,0.075630478,
24.6,0.102680749,0.058345853,0.00E+00,0.080513301,
24.8,0.105850606,0.055601569,0.00E+00,0.080726088,
25,0.005320833,-0.051425486,0.00E+00,-0.023052327,
25.2,0.108907255,0.055243619,0.00E+00,0.082075437,
25.4,0.121813104,0.06383442,0.00E+00,0.092823762,
25.6,0.113775251,0.068368453,0.00E+00,0.091071852,
25.8,0.042906289,-0.009545334,0.00E+00,0.016680477,
26,0.057057439,0.002028383,0.00E+00,0.029542911,
26.2,0.13098305,0.079584221,0.00E+00,0.105283635,
26.4,0.080718163,0.025414451,0.00E+00,0.053066307,
26.6,0.046868611,-0.00823285,0.00E+00,0.01931788,
26.8,0.038604339,-0.030664385,0.00E+00,0.003969977,
27,0.175813895,0.13840734,0.00E+00,0.157110618,
27.2,-0.166757159,-0.21298026,0.00E+00,-0.189868709,
27.4,-0.4341573,-0.507453808,0.00E+00,-0.470805554,
27.6,-0.078793607,-0.149265157,0.00E+00,-0.114029382,
27.8,0.182380029,0.130413123,0.00E+00,0.156396576,
28,0.079925699,0.022550851,0.00E+00,0.051238275,
28.2,0.07834077,0.027323518,0.00E+00,0.052832144,
28.4,0.035094854,-0.013960051,0.00E+00,0.010567401,
28.6,0.134039698,0.084356887,0.00E+00,0.109198293,
28.8,0.07120859,0.027920101,0.00E+00,0.049564346,
29,0.071321799,0.022192901,0.00E+00,0.04675735,
29.2,0.016528544,-0.041402885,0.00E+00,-0.012437171,
29.4,0.116831899,0.068607087,0.00E+00,0.092719493,
29.6,0.089095644,0.049993686,0.00E+00,0.069544665,
29.8,0.09113341,0.054766353,0.00E+00,0.072949881,
30,4.53E-04,-0.050351636,0.00E+00,-0.024949399,
30.2,0.104265678,0.055243619,0.00E+00,0.079754649,
30.4,0.103699632,0.068010503,0.00E+00,0.085855067,
30.6,0.06554813,0.021477001,0.00E+00,0.043512565,
30.8,0.019585192,-0.026368985,0.00E+00,-0.003391896,
31,0.062717899,0.015630484,0.00E+00,0.039174192,
31.2,0.102001494,0.041522202,0.00E+00,0.071761848,
31.4,0.058868787,0.008113534,0.00E+00,0.03349116,
31.6,0.02275505,-0.023624701,0.00E+00,-0.000434826,
31.8,0.022302213,-0.032096185,0.00E+00,-0.004896986,
32,0.104265678,0.051902753,0.00E+00,0.078084215,
32.2,0.051170561,0.003102234,0.00E+00,0.027136397,
32.4,0.033849552,-0.017420234,0.00E+00,0.008214659,
32.6,0.018113473,-0.043073319,0.00E+00,-0.012479923,
32.8,0.115020552,0.071590004,0.00E+00,0.093305278,
33,0.057170648,0.007039684,0.00E+00,0.032105166,
33.2,0.06543492,0.015511167,0.00E+00,0.040473044,
33.4,-0.007018971,-0.073618387,0.00E+00,-0.040318679,
33.6,0.125435799,0.07170932,0.00E+00,0.098572559,
33.8,0.059887669,0.015153217,0.00E+00,0.037520443,
34,0.108907255,0.035198418,0.00E+00,0.072052837,
34.2,-0.025472071,-0.087459121,0.00E+00,-0.056465596,
34.4,0.113775251,0.06240262,0.00E+00,0.088088935,
34.6,0.055359301,0.015033901,0.00E+00,0.035196601,
34.8,0.080038908,0.026130351,0.00E+00,0.05308463,
35,-0.009056736,-0.057987903,0.00E+00,-0.03352232,
35.2,0.089208853,0.041880152,0.00E+00,0.065544503,
35.4,0.080491745,0.039732452,0.00E+00,0.060112098,
35.6,0.050491305,0.010977134,0.00E+00,0.03073422,
35.8,-9.06E-04,-0.036272268,0.00E+00,-0.018588971,
36,0.06124618,0.016107751,0.00E+00,0.038676965,
36.2,0.063510364,0.020761101,0.00E+00,0.042135732,
36.4,0.03135895,-0.026249668,0.00E+00,0.002554641,
36.6,0.01573608,-0.042954002,0.00E+00,-0.013608961,
36.8,0.061812226,-0.020164518,0.00E+00,0.020823854,
37,0.084906904,0.050232319,0.00E+00,0.067569611,
37.2,0.047434657,-0.004891984,0.00E+00,0.021271337,
37.4,0.014377569,-0.037942702,0.00E+00,-0.011782566,
37.6,0.017434218,-0.042238102,0.00E+00,-0.012401942,
37.8,0.099171263,0.052618653,0.00E+00,0.075894958,
38,0.060227297,0.001193167,0.00E+00,0.030710232,
38.2,0.053208326,-0.0028636,0.00E+00,0.025172363,
38.4,0.009849201,-0.050470953,0.00E+00,-0.020310876,
38.6,0.126454682,0.074811554,0.00E+00,0.100633118,
38.8,0.060906552,5.97E-04,0.00E+00,0.030751568,
39,0.065661339,0.0028636,0.00E+00,0.034262469,
39.2,0.011660548,-0.047368719,0.00E+00,-0.017854085,
39.4,0.111511067,0.057272003,0.00E+00,0.084391535,
39.6,0.091925874,0.043908536,0.00E+00,0.067917205,
39.8,0.055925347,0.00250565,0.00E+00,0.029215499,
40,0.073472774,0.015749801,0.00E+00,0.044611287,
40.2,0.036679782,-0.015630484,0.00E+00,0.010524649,
40.4,0.063510364,0.011335084,0.00E+00,0.037422724,
40.6,0.135511418,0.082805771,0.00E+00,0.109158594,
40.8,0.089208853,0.030425752,0.00E+00,0.059817302,
41,0.115020552,0.065027587,0.00E+00,0.090024069,
41.2,0.091699456,0.048084619,0.00E+00,0.069892037,
41.4,0.131435887,0.085430738,0.00E+00,0.108433312,
41.6,0.063736782,0.013005517,0.00E+00,0.03837115,
41.8,0.079246443,0.018255451,0.00E+00,0.048750947,
42,0.153285263,0.110367922,0.00E+00,0.131826593,
42.2,0.100982611,0.045578969,0.00E+00,0.07328079,
42.4,0.091925874,0.043073319,0.00E+00,0.067499597,
42.6,0.081963464,0.026368985,0.00E+00,0.054166224,
42.8,-0.015509661,-0.05774927,0.00E+00,-0.036629465,
43,-0.430761024,-0.516760508,0.00E+00,-0.473760766,
43.2,-3.40E-04,-0.071828637,0.00E+00,-0.036084132,
43.4,0.093510803,0.045578969,0.00E+00,0.069544886,
43.6,0.13947374,0.094856755,0.00E+00,0.117165247,
43.8,0.106643071,0.058703803,0.00E+00,0.082673437,
44,0.11241674,0.075885404,0.00E+00,0.094151072,
44.2,-0.01143413,-0.042954002,0.00E+00,-0.027194066,
44.4,0.127473565,0.081970554,0.00E+00,0.104722059,
44.6,0.104378887,0.06705597,0.00E+00,0.085717428,
44.8,0.085246531,0.042596052,0.00E+00,0.063921292,
45,0.020490866,-0.026965568,0.00E+00,-0.003237351,
45.2,0.073133146,0.023982651,0.00E+00,0.048557899,
45.4,0.128492447,0.094021538,0.00E+00,0.111256993,
45.6,0.106190234,0.06848777,0.00E+00,0.087339002,
45.8,0.021283331,-0.015988434,0.00E+00,0.002647448,
46,0.046189356,-0.011215767,0.00E+00,0.017486794,
46.2,0.110718602,0.068368453,0.00E+00,0.089543528,
46.4,0.044264799,-0.002267017,0.00E+00,0.020998891,
46.6,0.044944054,-3.58E-04,0.00E+00,0.022293052,
46.8,-0.009056736,-0.036868852,0.00E+00,-0.022962794,
47,0.123058406,0.080777387,0.00E+00,0.101917896,
47.2,0.058868787,0.011096451,0.00E+00,0.034982619,
47.4,0.073812402,0.027442835,0.00E+00,0.050627618,
47.6,0.018113473,-0.026011035,0.00E+00,-0.003948781,
47.8,0.144341736,0.108339539,0.00E+00,0.126340637,
48,0.090793782,0.038777919,0.00E+00,0.06478585,
48.2,0.083321975,0.027084885,0.00E+00,0.05520343,
48.4,0.005207623,-0.041641519,0.00E+00,-0.018216948,
48.6,0.136530301,0.085788688,0.00E+00,0.111159494,
48.8,0.069850079,0.021357684,0.00E+00,0.045603882,
49,0.113548832,0.055243619,0.00E+00,0.084396226,
49.2,-0.0086039,-0.046772136,0.00E+00,-0.027688018,
49.4,0.135737837,0.090919304,0.00E+00,0.11332857,
49.6,0.077321887,0.037465435,0.00E+00,0.057393661,
49.8,0.099397682,0.048561886,0.00E+00,0.073979784,
50,0.006000088,-0.045459652,0.00E+00,-0.019729782,
50.2,0.092944757,0.042357419,0.00E+00,0.067651088,
50.4,0.105850606,0.065027587,0.00E+00,0.085439096,
50.6,0.087284297,0.039613135,0.00E+00,0.063448716,
50.8,0.020943703,-0.027323518,0.00E+00,-0.003189908,
51,0.040868523,-0.011096451,0.00E+00,0.014886036,
51.2,0.093397594,0.052141386,0.00E+00,0.07276949,
51.4,0.037359038,-0.00823285,0.00E+00,0.014563094,
51.6,0.019132356,-0.024579235,0.00E+00,-0.002723439,
51.8,0.028868347,-0.024698551,0.00E+00,0.002084898,
52,0.105171351,0.064431003,0.00E+00,0.084801177,
52.2,0.043245916,-0.004534034,0.00E+00,0.019355941,
52.4,0.059208414,0.008113534,0.00E+00,0.033660974,
52.6,-0.002377393,-0.054289086,0.00E+00,-0.02833324,
52.8,0.102114703,0.057152686,0.00E+00,0.079633694,
53,0.044491218,-0.002028383,0.00E+00,0.021231417,
53.2,0.048000703,0.001193167,0.00E+00,0.024596935,
53.4,-0.025358862,-0.077197887,0.00E+00,-0.051278375,
53.6,0.140266205,0.088890921,0.00E+00,0.114578563,
53.8,0.058076322,-1.19E-04,0.00E+00,0.028978503,
54,0.042340243,-0.008113534,0.00E+00,0.017113354,
54.2,-0.059095205,-0.101657805,0.00E+00,-0.080376505,
54.4,0.125549008,0.065385537,0.00E+00,0.095467272,
54.6,0.06973687,0.022192901,0.00E+00,0.045964886,
54.8,0.072453891,0.025653085,0.00E+00,0.049053488,
55,0.003735904,-0.041641519,0.00E+00,-0.018952807,
55.2,0.080831372,0.033647302,0.00E+00,0.057239337,
55.4,0.060114088,0.019209984,0.00E+00,0.039662036,
55.6,0.034755226,-0.009664651,0.00E+00,0.012545288,
55.8,0.001358511,-0.056198153,0.00E+00,-0.027419821,
56,0.036453364,-0.005607884,0.00E+00,0.01542274,
56.2,0.100869401,0.054527719,0.00E+00,0.07769856,
56.4,0.040302477,-0.010499867,0.00E+00,0.014901305,
56.6,0.067925523,0.011096451,0.00E+00,0.039510987,
56.8,-0.008037854,-0.052737969,0.00E+00,-0.030387911,
57,0.005773669,-0.044385802,0.00E+00,-0.019306066,
57.2,0.142530389,0.081254654,0.00E+00,0.111892521,
57.4,0.088529598,0.037107485,0.00E+00,0.062818542,
57.6,0.064189619,0.010380551,0.00E+00,0.037285085,
57.8,0.096227824,0.039016552,0.00E+00,0.067622188,
58,0.051396979,-7.16E-04,0.00E+00,0.025340539,
58.2,0.133020816,0.081731921,0.00E+00,0.107376368,
58.4,-0.110605393,-0.153321924,0.00E+00,-0.131963659,
58.6,-0.426232656,-0.510078775,0.00E+00,-0.468155715,
58.8,-0.092944757,-0.167520608,0.00E+00,-0.130232683,
59,-0.003283067,-0.05846517,0.00E+00,-0.030874118,
59.2,0.029321184,-0.032334818,0.00E+00,-0.001506817,
59.4,0.131662305,0.080777387,0.00E+00,0.106219846,
59.6,0.088529598,0.040686985,0.00E+00,0.064608292,
59.8,0.090454155,0.029948485,0.00E+00,0.06020132,
60,0.034302389,-0.017062284,0.00E+00,0.008620052,
60.2,0.057057439,-0.00322155,0.00E+00,0.026917945,
60.4,0.117850782,0.064669637,0.00E+00,0.091260209,
60.6,0.06973687,0.029590535,0.00E+00,0.049663702,
60.8,0.061359389,0.013840734,0.00E+00,0.037600062,
61,0.04415159,-0.002744284,0.00E+00,0.020703653,
61.2,0.136077464,0.086385271,0.00E+00,0.111231368,
61.4,0.08535974,0.044266486,0.00E+00,0.064813113,
61.6,0.079359653,0.028278051,0.00E+00,0.053818852,
61.8,0.045057264,-0.007994217,0.00E+00,0.018531523,
62,0.160191025,0.109174755,0.00E+00,0.13468289,
62.2,0.066453803,0.024101968,0.00E+00,0.045277886,
62.4,0.102793958,0.057987903,0.00E+00,0.08039093,
62.6,0.022189004,-0.032454135,0.00E+00,-0.005132565,
62.8,0.163926928,0.115617856,0.00E+00,0.139772392,
63,0.100190146,0.06276057,0.00E+00,0.081475358,
63.2,0.090454155,0.052737969,0.00E+00,0.071596062,
63.4,0.024566397,-0.025056501,0.00E+00,-0.000245052,
63.6,0.138681276,0.093424955,0.00E+00,0.116053115,
63.8,0.093850431,0.042118785,0.00E+00,0.067984608,
64,0.115813016,0.079226271,0.00E+00,0.097519643,
64.2,-0.001132092,-0.035437052,0.00E+00,-0.018284572,
64.4,0.088642807,0.046056236,0.00E+00,0.067349521,
64.6,0.104831724,0.06741392,0.00E+00,0.086122822,
64.8,0.090454155,0.043908536,0.00E+00,0.067181345,
65,-1.13E-04,-0.045817602,0.00E+00,-0.022965406,
65.2,0.070189707,0.008710117,0.00E+00,0.039449912,
65.4,0.119322502,0.075885404,0.00E+00,0.097603953,
65.6,0.079925699,0.039016552,0.00E+00,0.059471125,
65.8,0.043585544,0.011573717,0.00E+00,0.027579631,
66,0.042000615,-0.018852034,0.00E+00,0.01157429,
66.2,0.123737661,0.060135603,0.00E+00,0.091936632,
66.4,0.060114088,0.002386333,0.00E+00,0.031250211,
66.6,0.061585807,0.022312218,0.00E+00,0.041949013,
66.8,0.04698182,-0.023863335,0.00E+00,0.011559243,
67,0.163360882,0.122896173,0.00E+00,0.143128528,
67.2,0.058529159,0.008352167,0.00E+00,0.033440663,
67.4,0.095208941,0.051186853,0.00E+00,0.073197897,
67.6,0.003735904,-0.041880152,0.00E+00,-0.019072124,
67.8,0.139586949,0.088175021,0.00E+00,0.113880985,
68,0.079586071,0.035795002,0.00E+00,0.057690536,
68.2,0.100303355,0.055720886,0.00E+00,0.078012121,
68.4,0.004188741,-0.048561886,0.00E+00,-0.022186573,
68.6,0.126341473,0.080538754,0.00E+00,0.103440113,
68.8,0.076189795,0.040686985,0.00E+00,0.05843839,
69,0.098492008,0.045698286,0.00E+00,0.072095147,
69.2,0.004415159,-0.039493819,0.00E+00,-0.01753933,
69.4,0.110039347,0.052022069,0.00E+00,0.081030708,
69.6,0.099058054,0.058226536,0.00E+00,0.078642295,
69.8,0.080718163,0.041641519,0.00E+00,0.061179841,
70,0.011773757,-0.045101702,0.00E+00,-0.016663972,
70.2,0.072793519,0.022908801,0.00E+00,0.04785116,
70.4,0.080831372,0.021715634,0.00E+00,0.051273503,
70.6,0.066114176,0.013721417,0.00E+00,0.039917796,
70.8,0.022868259,-0.032812085,0.00E+00,-0.004971913,
71,0.02569849,-0.037823385,0.00E+00,-0.006062448,
71.2,0.087397506,0.042834685,0.00E+00,0.065116096,
71.4,0.051963025,-0.004534034,0.00E+00,0.023714496,
71.6,0.031811787,-0.029232585,0.00E+00,0.001289601,
71.8,0.005320833,-0.05846517,0.00E+00,-0.026572168,
72,0.098831636,0.051186853,0.00E+00,0.075009244,
72.2,0.039057176,-0.016823651,0.00E+00,0.011116762,
72.4,0.03418918,-0.011931667,0.00E+00,0.011128756,
72.6,0.006452925,-0.057152686,0.00E+00,-0.025349881,
72.8,0.103812841,0.051664119,0.00E+00,0.07773848,
73,0.054000791,-0.001670433,0.00E+00,0.026165179,
73.2,0.049472423,-0.010977134,0.00E+00,0.019247644,
73.4,0.067133058,0.007397634,0.00E+00,0.037265346,
73.6,0.007245389,-0.047726669,0.00E+00,-0.02024064,
73.8,0.067585895,0.001551117,0.00E+00,0.034568506,
74,0.069057615,0.023147435,0.00E+00,0.046102525,
74.2,-0.528007731,-0.598731062,0.00E+00,-0.563369397,
74.4,-0.16653074,-0.262496679,0.00E+00,-0.21451371,
74.6,0.205927543,0.157259374,0.00E+00,0.181593459,
74.8,0.090227736,0.042118785,0.00E+00,0.066173261,
75,-0.041434569,-0.105475939,0.00E+00,-0.073455254,
75.2,0.033396715,-0.024459918,0.00E+00,0.004468399,
75.4,0.101888284,0.060374236,0.00E+00,0.08113126,
75.6,0.050944142,-0.014914584,0.00E+00,0.018014779,
75.8,0.016415335,-0.039016552,0.00E+00,-0.011300609,
76,-0.003169858,-0.054050453,0.00E+00,-0.028610155,
76.2,0.11671869,0.069800253,0.00E+00,0.093259472,
76.4,0.069057615,0.013005517,0.00E+00,0.041031566,
76.6,0.090680573,0.026846251,0.00E+00,0.058763412,
76.8,-0.027849464,-0.081135337,0.00E+00,-0.054492401,
77,0.108907255,0.059658336,0.00E+00,0.084282796,
77.2,0.073019937,0.016107751,0.00E+00,0.044563844,
77.4,0.080944581,0.029590535,0.00E+00,0.055267558,
77.6,0.001245301,-0.047607352,0.00E+00,-0.023181026,
77.8,0.107548745,0.057272003,0.00E+00,0.082410374,
78,0.083661602,0.045101702,0.00E+00,0.064381652,
78.2,0.077774724,0.037107485,0.00E+00,0.057441104,
78.4,0.003622695,-0.050590269,0.00E+00,-0.023483787,
78.6,0.083888021,0.037107485,0.00E+00,0.060497753,
78.8,0.069397243,0.027442835,0.00E+00,0.048420039,
79,0.0996241,0.042357419,0.00E+00,0.070990759,
79.2,0.008830318,-0.048681202,0.00E+00,-0.019925442,
79.4,0.07551054,0.021477001,0.00E+00,0.04849377,
79.6,0.109246883,0.06168672,0.00E+00,0.085466801,
79.8,0.096114615,0.039016552,0.00E+00,0.067565583,
80,0.025019234,-0.026368985,0.00E+00,-0.000674875,
80.2,0.058529159,0.010499867,0.00E+00,0.034514513,
80.4,0.130869841,0.083760304,0.00E+00,0.107315072,
80.6,0.067585895,0.023505385,0.00E+00,0.04554564,
80.8,0.077661514,0.036272268,0.00E+00,0.056966891,
81,0.047321448,0.002267017,0.00E+00,0.024794232,
81.2,0.156681539,0.114424689,0.00E+00,0.135553114,
81.4,0.087284297,0.034482518,0.00E+00,0.060883408,
81.6,0.107888372,0.074095654,0.00E+00,0.090992013,
81.8,0.017207799,-0.040686985,0.00E+00,-0.011739593,
82,0.160757071,0.122060956,0.00E+00,0.141409013,
82.2,0.094869314,0.054647036,0.00E+00,0.074758175,
82.4,0.113209205,0.071470687,0.00E+00,0.092339946,
82.6,0.008377481,-0.045340336,0.00E+00,-0.018481427,
82.8,0.158606096,0.104044138,0.00E+00,0.131325117,
83,0.097586335,0.06347647,0.00E+00,0.080531402,
83.2,0.118416828,0.075527454,0.00E+00,0.096972141,
83.4,0.037132619,-0.019925884,0.00E+00,0.008603367,
83.6,0.15520982,0.100941905,0.00E+00,0.128075862,
83.8,0.078114351,0.047130086,0.00E+00,0.062622218,
84,0.112190322,0.069084353,0.00E+00,0.090637338,
84.2,0.040642105,-0.016704334,0.00E+00,0.011968885,
84.4,0.095208941,0.050232319,0.00E+00,0.07272063,
84.6,0.098039171,0.05989697,0.00E+00,0.07896807,
84.8,0.076529422,0.034840468,0.00E+00,0.055684945,
85,0.019358774,-0.025056501,0.00E+00,-0.002848864,
85.2,0.093624012,0.041164252,0.00E+00,0.067394132,
85.4,-0.131096259,-0.172293275,0.00E+00,-0.151694767,
85.6,-0.396685053,-0.476312157,0.00E+00,-0.436498605,
85.8,0.148983313,0.085192104,0.00E+00,0.117087709,
86,0.092152293,0.052499336,0.00E+00,0.072325814,
86.2,0.091586247,0.038181335,0.00E+00,0.064883791,
86.4,0.091246619,0.040448352,0.00E+00,0.065847486,
86.6,0.058981996,0.008829434,0.00E+00,0.033905715,
86.8,0.030679695,-0.031499602,0.00E+00,-0.000409954,
87,0.096680661,0.059777653,0.00E+00,0.078229157,
87.2,0.063736782,0.008352167,0.00E+00,0.036044475,
87.4,0.05694423,0.015511167,0.00E+00,0.036227699,
87.6,-0.015849289,-0.068249137,0.00E+00,-0.042049213,
87.8,0.130303795,0.081135337,0.00E+00,0.105719566,
88,0.069963289,0.011335084,0.00E+00,0.040649186,
88.2,0.057963113,0.007159,0.00E+00,0.032561057,
88.4,-0.017321008,-0.071590004,0.00E+00,-0.044455506,
88.6,0.112190322,0.066220753,0.00E+00,0.089205538,
88.8,0.067699104,0.030783702,0.00E+00,0.049241403,
89,0.053547954,-0.00608515,0.00E+00,0.023731402,
89.2,0.019585192,-0.036630218,0.00E+00,-0.008522513,
89.4,0.088869226,0.035914318,0.00E+00,0.062391772,
89.6,0.111511067,0.06598212,0.00E+00,0.088746593,
89.8,-0.324683999,-0.387779186,0.00E+00,-0.356231592,
90,-0.079812489,-0.164418375,0.00E+00,-0.122115432,
90.2,0.163474092,0.120032573,0.00E+00,0.141753332,
90.4,0.011207711,-0.046533502,0.00E+00,-0.017662896,
