Time,S1_raw,S2_raw,Avg_raw,S1_filtered,S2_filtered,Avg_filtered
1.4191666841506958,0.8369556665420532,0.8457165956497192,0.8413361310958862,1.1017234325408936,1.1786116361618042,1.140167474746704
1.4193333387374878,1.4819084405899048,1.5988434553146362,1.5403759479522705,1.1462984085083008,1.2043074369430542,1.1753028631210327
1.4194999933242798,0.43868565559387207,0.3593818247318268,0.39903372526168823,1.260520339012146,1.3096691370010376,1.2850947380065918
1.4196666479110718,2.061199903488159,2.359964370727539,2.2105822563171387,1.3213831186294556,1.3701032400131226,1.345743179321289
1.4198333024978638,1.3259061574935913,1.3791813850402832,1.352543830871582,1.2726447582244873,1.3261570930480957,1.2994009256362915
1.4199999570846558,2.6802279949188232,2.823509693145752,2.751868724822998,1.189233422279358,1.254901647567749,1.2220675945281982
1.4201666116714478,1.6890813112258911,2.0547523498535156,1.8719167709350586,1.2306386232376099,1.321746826171875,1.2761926651000977
1.4203333854675293,3.558504819869995,3.8942575454711914,3.726381301879883,1.4948347806930542,1.6254427433013916,1.5601388216018677
1.4205000400543213,2.2974677085876465,2.8064475059509277,2.551957607269287,1.9238169193267822,2.1056337356567383,2.0147252082824707
1.4206666946411133,4.740069389343262,5.225593090057373,4.982831001281738,2.3708508014678955,2.6186771392822266,2.4947638511657715
1.4208333492279053,2.296335458755493,2.9657351970672607,2.631035327911377,2.743360757827759,3.0755553245544434,2.9094579219818115
1.4210000038146973,6.134467124938965,6.484861373901367,6.309664249420166,3.057781934738159,3.484455108642578,3.271118402481079
1.4211666584014893,2.285693883895874,2.840810537338257,2.5632522106170654,3.3758506774902344,3.8850553035736084,3.630452871322632
1.4213333129882812,7.942418098449707,8.157442092895508,8.049930572509766,3.728942394256592,4.281782150268555,4.005362510681152
1.4214999675750732,2.67909574508667,3.1126139163970947,2.895854949951172,4.112186431884766,4.652268409729004,4.382227420806885
1.4216666221618652,11.405374526977539,11.304777145385742,11.35507583618164,4.531501770019531,5.006515026092529,4.769008159637451
1.4218332767486572,3.587146759033203,4.218560218811035,3.902853488922119,5.045102119445801,5.426393032073975,5.235747814178467
1.4220000505447388,15.335771560668945,15.14391040802002,15.23984146118164,5.751435279846191,6.040313243865967,5.895874500274658
1.4221667051315308,4.1077961921691895,4.741286754608154,4.424541473388672,6.717014789581299,6.940420627593994,6.8287177085876465
1.4223333597183228,22.528066635131836,22.674224853515625,22.601146697998047,7.918323516845703,8.117683410644531,8.018003463745117
1.4225000143051147,4.609199523925781,6.810953617095947,5.710076332092285,9.290687561035156,9.514433860778809,9.402560234069824
1.4226666688919067,41.834651947021484,43.22091293334961,42.52778244018555,10.8809175491333,11.206933975219727,11.043925285339355
1.4228333234786987,35.591163635253906,44.32841110229492,39.95978546142578,13.128525733947754,13.731457710266113,13.429991722106934
1.4229999780654907,182.93124389648438,209.06369018554688,195.99746704101562,17.70891571044922,19.048662185668945,18.3787899017334
1.4231666326522827,289.9703063964844,317.5649108886719,303.7676086425781,29.737794876098633,33.03230667114258,31.385051727294922
1.4233332872390747,483.9395446777344,462.7265319824219,473.3330383300781,60.39704132080078,67.83929443359375,64.1181640625
1.4234999418258667,217.2937469482422,180.73672485351562,199.01522827148438,123.61675262451172,136.53512573242188,130.07594299316406
1.4236667156219482,216.0725555419922,243.25125122070312,229.66189575195312,219.45640563964844,234.51242065429688,226.98440551757812
1.4238333702087402,125.06730651855469,131.65628051757812,128.36178588867188,315.205322265625,324.1236267089844,319.66448974609375
1.4240000247955322,164.17259216308594,167.6627197265625,165.91766357421875,355.9422912597656,352.9202575683594,354.4312744140625
1.4241666793823242,125.44281768798828,134.76353454589844,130.10317993164062,311.2059326171875,300.6182556152344,305.9120788574219
1.4243333339691162,40.73527526855469,56.86035919189453,48.79781723022461,209.6610565185547,203.0867462158203,206.37388610839844
1.4244999885559082,42.13125991821289,35.17551040649414,38.653385162353516,115.70476531982422,120.892578125,118.29866790771484
1.4246666431427002,25.00270652770996,26.71428680419922,25.858497619628906,71.2015609741211,85.72579193115234,78.46368408203125
1.4248332977294922,-2.154144763946533,-15.540519714355469,-8.847332000732422,66.67644500732422,81.54441833496094,74.11043548583984
1.4249999523162842,-13.601407051086426,-17.944034576416016,-15.772720336914062,65.7859878540039,73.12861633300781,69.45730590820312
1.4251667261123657,-5.861632823944092,-2.77864670753479,-4.3201398849487305,45.939361572265625,43.69183349609375,44.81560134887695
1.4253333806991577,18.08188819885254,19.16225814819336,18.622074127197266,12.941011428833008,4.575564861297607,8.75828742980957
1.4255000352859497,-12.91852855682373,-27.018306732177734,-19.96841812133789,-13.303733825683594,-22.05764389038086,-17.68069076538086
1.4256666898727417,53.26130676269531,44.80699157714844,49.034149169921875,-19.441869735717773,-24.495302200317383,-21.968585968017578
1.4258333444595337,-1.7119495868682861,11.98523998260498,5.136645317077637,-7.579754829406738,-8.983635902404785,-8.281694412231445
1.4259999990463257,14.085489273071289,18.694297790527344,16.389892578125,10.142273902893066,9.207419395446777,9.674847602844238
1.4261666536331177,80.59770965576172,71.48751068115234,76.04261016845703,22.466842651367188,19.834854125976562,21.150850296020508
1.4263333082199097,55.17058181762695,91.84938049316406,73.50997924804688,26.42757797241211,23.690629959106445,25.05910301208496
1.4264999628067017,147.4657440185547,146.51718139648438,146.991455078125,28.43313980102539,29.194637298583984,28.813888549804688
1.4266666173934937,68.64225006103516,84.72462463378906,76.68344116210938,38.73960876464844,45.22869110107422,41.98414993286133
1.4268333911895752,66.15504455566406,58.24658203125,62.20081329345703,61.554161071777344,73.21002960205078,67.38209533691406
1.4270000457763672,35.16232681274414,50.722232818603516,42.94227981567383,88.37016296386719,102.235107421875,95.3026351928711
1.4271667003631592,88.11514282226562,92.37747192382812,90.24630737304688,102.50572967529297,114.61637878417969,108.5610580444336
1.4273333549499512,152.4174041748047,134.19581604003906,143.30661010742188,94.31993103027344,102.0156478881836,98.16778564453125
