Time,S1_raw,S2_raw,Avg_raw,S1_filtered,S2_filtered,Avg_filtered
3.078399896621704,2.639801263809204,173.73672485351562,88.18826293945312,0.9134175181388855,173.8017578125,87.35758209228516
3.0785999298095703,-2.9218404293060303,173.68939208984375,85.38377380371094,0.7396864891052246,173.72003173828125,87.2298583984375
3.0787999629974365,3.382540225982666,173.71218872070312,88.54736328125,0.5579706430435181,173.6643524169922,87.11116027832031
3.0789999961853027,-4.411393642425537,173.7301483154297,84.65937805175781,0.382950097322464,173.668212890625,87.02558135986328
3.079200029373169,4.305655479431152,173.68849182128906,88.9970703125,0.19310349225997925,173.7055206298828,86.94931030273438
3.079400062561035,-6.284219741821289,173.7351837158203,83.72547912597656,-0.026178276166319847,173.73342895507812,86.85362243652344
3.0796000957489014,5.733438968658447,173.72952270507812,89.73148345947266,-0.2542685568332672,173.73326110839844,86.73949432373047
3.0797998905181885,-8.869972229003906,173.73838806152344,82.4342041015625,-0.45939719676971436,173.71701049804688,86.62879943847656
3.0799999237060547,8.280799865722656,173.7029571533203,90.99188232421875,-0.6328229308128357,173.7068328857422,86.53700256347656
3.080199956893921,-13.649839401245117,173.76251220703125,80.05633544921875,-0.7941770553588867,173.7128143310547,86.45932006835938
3.080399990081787,13.658418655395508,173.76339721679688,93.71090698242188,-0.9746056795120239,173.72779846191406,86.37659454345703
3.0806000232696533,-25.394895553588867,173.7897186279297,74.1974105834961,-1.2096666097640991,173.7398681640625,86.26509857177734
3.0808000564575195,34.62690734863281,173.76951599121094,104.19821166992188,-1.520656943321228,173.74642944335938,86.11288452148438
3.0810000896453857,-151.15585327148438,174.46746826171875,11.655807495117188,-2.2537453174591064,173.7567596435547,85.75151062011719
3.081199884414673,-275.6447448730469,174.7108612060547,-50.466941833496094,-6.8182759284973145,173.793701171875,83.48771667480469
3.081399917602539,-38.22585678100586,174.646240234375,68.21018981933594,-25.49860191345215,173.89942932128906,74.2004165649414
3.0815999507904053,-212.98892211914062,174.69012451171875,-19.149398803710938,-68.84563446044922,174.11221313476562,52.63329315185547
3.0817999839782715,-12.999754905700684,174.6517791748047,80.82601165771484,-128.64315795898438,174.40708923339844,22.881969451904297
3.0820000171661377,-54.2692756652832,174.65936279296875,60.195045471191406,-172.7574462890625,174.67677307128906,0.9596649408340454
3.082200050354004,-44.03500747680664,174.659912109375,65.31245422363281,-170.475341796875,174.80809020996094,2.166369915008545
3.08240008354187,-58.097503662109375,174.6697540283203,58.28612518310547,-121.9916763305664,174.78054809570312,26.394439697265625
3.0826001167297363,-114.99757385253906,174.6533966064453,29.827911376953125,-59.90574264526367,174.67724609375,57.3857536315918
3.0827999114990234,-78.3736572265625,174.64498901367188,48.13566589355469,-23.52362060546875,174.6036834716797,75.54003143310547
3.0829999446868896,29.171432495117188,174.64761352539062,101.9095230102539,-29.581912994384766,174.60397338867188,72.51103210449219
3.083199977874756,-31.924049377441406,174.6314239501953,71.35368347167969,-61.154911041259766,174.6477813720703,56.746437072753906
3.083400011062622,53.70991516113281,174.59310913085938,114.1515121459961,-82.2015609741211,174.67996215820312,46.23919677734375
3.0836000442504883,-17.766324996948242,174.59571838378906,78.4146957397461,-67.57316589355469,174.67300415039062,53.549922943115234
3.0838000774383545,27.891210556030273,174.60104370117188,101.24612426757812,-23.59857940673828,174.6385040283203,75.51995849609375
3.0840001106262207,-22.402063369750977,174.60757446289062,76.10275268554688,19.8956241607666,174.60397338867188,97.24979400634766
3.084199905395508,-21.62843894958496,174.5912628173828,76.48141479492188,36.79832458496094,174.58758544921875,105.69295501708984
3.084399938583374,-79.40679931640625,174.6057891845703,47.59949493408203,23.579036712646484,174.58975219726562,99.08438873291016
3.0845999717712402,-67.34945678710938,174.61195373535156,53.631248474121094,-4.991572856903076,174.59951782226562,84.8039779663086
3.0848000049591064,-40.96195983886719,174.5915985107422,66.8148193359375,-32.79676818847656,174.60617065429688,70.90470123291016
3.0850000381469727,-5.53676176071167,174.6099090576172,84.53657531738281,-52.17110824584961,174.60638427734375,61.2176399230957
3.085200071334839,-9.919200897216797,174.6290283203125,82.35491180419922,-60.622093200683594,174.6034698486328,56.990692138671875
3.085400104522705,19.068208694458008,174.6177978515625,96.84300231933594,-55.7025032043457,174.60227966308594,59.449886322021484
3.085599899291992,14.24201488494873,174.6124725341797,94.42724609375,-37.22798156738281,174.60548400878906,68.68875122070312
3.0857999324798584,11.899051666259766,174.6072235107422,93.25313568115234,-11.556121826171875,174.61236572265625,81.52812194824219
3.0859999656677246,12.548921585083008,174.63417053222656,93.59154510498047,10.599981307983398,174.61898803710938,92.60948181152344
3.086199998855591,10.672019958496094,174.64950561523438,92.6607666015625,21.36585807800293,174.62142944335938,97.99364471435547
3.086400032043457,9.777645111083984,174.60430908203125,92.19097900390625,20.486576080322266,174.62039184570312,97.55348205566406
3.0866000652313232,7.987607479095459,174.65045166015625,91.31903076171875,13.929686546325684,174.62071228027344,94.27519989013672
3.0868000984191895,0.7401652336120605,174.6087646484375,87.6744613647461,8.414093971252441,174.62522888183594,91.51966094970703
3.0869998931884766,5.9908127784729,175.18109130859375,90.58595275878906,6.7220659255981445,174.63339233398438,90.677734375
3.0871999263763428,4.917777061462402,175.37380981445312,90.14579010009766,7.2449870109558105,174.6552734375,90.95013427734375
3.087399959564209,10.955560684204102,175.33517456054688,93.14537048339844,7.198855876922607,174.72657775878906,90.96272277832031
3.087599992752075,-15.01478099822998,175.30374145507812,80.14447784423828,5.764891624450684,174.886962890625,90.325927734375
