Time,S1_raw,S2_raw,Avg_raw,S1_filtered,S2_filtered,Avg_filtered
1394.199951171875,1.9938404560089111,2.2978005409240723,2.1458206176757812,1.7692521810531616,1.9170697927474976,1.8431609869003296
1394.4000244140625,1.8655744791030884,2.081240653991699,1.973407506942749,1.7271385192871094,1.9095768928527832,1.8183577060699463
1394.5999755859375,1.9436888694763184,2.231698989868164,2.087693929672241,1.8288246393203735,2.0521445274353027,1.9404845237731934
1394.800048828125,1.5182486772537231,1.6178147792816162,1.5680317878723145,1.9671024084091187,2.2238893508911133,2.0954959392547607
1395.0,1.9940669536590576,2.332402229309082,2.1632347106933594,2.0201995372772217,2.2891478538513184,2.1546738147735596
1395.199951171875,2.036407232284546,1.9572707414627075,1.9968390464782715,1.949851393699646,2.2045340538024902,2.077192783355713
1395.4000244140625,3.4200501441955566,3.9598817825317383,3.6899659633636475,1.8330341577529907,2.0550320148468018,1.944033145904541
1395.5999755859375,2.8431360721588135,2.722209930419922,2.782672882080078,1.8209227323532104,2.00932240486145,1.915122628211975
1395.800048828125,4.611690044403076,5.504197597503662,5.057943820953369,2.048281669616699,2.2216742038726807,2.1349780559539795
1396.0,3.253519296646118,3.1680963039398193,3.2108078002929688,2.5368001461029053,2.7288100719451904,2.632805109024048
1396.199951171875,5.793707370758057,7.051615238189697,6.422661304473877,3.1674118041992188,3.4174556732177734,3.292433738708496
1396.4000244140625,3.2943878173828125,2.9032132625579834,3.0988006591796875,3.7613584995269775,4.10147762298584,3.9314181804656982
1396.5999755859375,6.7900614738464355,8.291316032409668,7.540688514709473,4.203079700469971,4.642334461212158,4.4227070808410645
1396.800048828125,3.481069803237915,2.3609189987182617,2.920994281768799,4.495797634124756,5.008166790008545,4.75198221206665
1397.0,9.20096492767334,11.140239715576172,10.170602798461914,4.7270426750183105,5.252987861633301,4.990015506744385
1397.199951171875,3.34238862991333,1.3844313621520996,2.363409996032715,5.0079522132873535,5.475557327270508,5.24175500869751
1397.4000244140625,11.288429260253906,13.87724494934082,12.582837104797363,5.421976566314697,5.7792510986328125,5.600613594055176
1397.5999755859375,3.876962423324585,1.4053118228912354,2.64113712310791,5.980251312255859,6.218745231628418,6.099498271942139
1397.800048828125,15.718531608581543,19.20282554626465,17.460678100585938,6.629887580871582,6.787226676940918,6.70855712890625
1398.0,5.443325042724609,2.397310495376587,3.9203176498413086,7.350596904754639,7.494695663452148,7.422646522521973
1398.199951171875,22.55410385131836,28.567155838012695,25.560630798339844,8.245460510253906,8.454656600952148,8.350058555603027
1398.4000244140625,13.485480308532715,8.749013900756836,11.117246627807617,9.530291557312012,9.88852596282959,9.7094087600708
1398.5999755859375,56.37354278564453,66.95967864990234,61.66661071777344,11.581381797790527,12.187280654907227,11.884330749511719
1398.800048828125,96.89508056640625,105.45219421386719,101.17363739013672,15.499995231628418,16.538618087768555,16.019306182861328
1399.0,341.4713439941406,370.34381103515625,355.9075927734375,25.07345199584961,27.132816314697266,26.103134155273438
1399.199951171875,446.2751159667969,397.4150695800781,421.8450927734375,50.48358917236328,54.766258239746094,52.62492370605469
1399.4000244140625,257.6499938964844,264.4252014160156,261.03759765625,107.78673553466797,114.80323791503906,111.29499053955078
1399.5999755859375,235.53073120117188,278.10162353515625,256.816162109375,202.67359924316406,209.910400390625,206.29200744628906
1399.800048828125,203.65203857421875,192.5520477294922,198.10205078125,306.9394836425781,310.0859069824219,308.5126953125
1400.0,209.62677001953125,235.8881072998047,222.7574462890625,364.9057312011719,363.6484069824219,364.2770690917969
1400.199951171875,97.68946838378906,99.89800262451172,98.79373168945312,340.75830078125,341.12103271484375,340.9396667480469
1400.4000244140625,95.38045501708984,107.1043701171875,101.24241638183594,255.2567901611328,263.5736083984375,259.4151916503906
1400.5999755859375,26.83284568786621,22.190753936767578,24.511798858642578,164.7644805908203,180.69223022460938,172.7283477783203
1400.800048828125,-17.769657135009766,-15.94011116027832,-16.85488510131836,108.52008819580078,125.39134979248047,116.95571899414062
1401.0,-9.991504669189453,-21.846763610839844,-15.919134140014648,83.1259765625,93.9543685913086,88.54017639160156
1401.199951171875,-27.69198989868164,-22.511356353759766,-25.101673126220703,61.76715087890625,64.09603881835938,62.93159866333008
1401.4000244140625,-20.019916534423828,-26.87763214111328,-23.448774337768555,27.96356773376465,24.110130310058594,26.036849975585938
1401.5999755859375,9.568554878234863,16.834150314331055,13.201353073120117,-10.599738121032715,-16.37091827392578,-13.485330581665039
1401.800048828125,-19.553607940673828,-10.122945785522461,-14.838276863098145,-34.845943450927734,-39.07596969604492,-36.96095657348633
1402.0,37.3592643737793,39.51243209838867,38.435848236083984,-34.710243225097656,-35.738277435302734,-35.22426223754883
1402.199951171875,96.4994125366211,105.6825942993164,101.09100341796875,-16.416175842285156,-13.968116760253906,-15.192146301269531
1402.4000244140625,124.9989242553711,133.33984375,129.1693878173828,7.467402458190918,12.847002983093262,10.157203674316406
1402.5999755859375,104.0555648803711,104.06298828125,104.05928039550781,31.77460289001465,38.966514587402344,35.37055969238281
1402.800048828125,56.12968826293945,68.20570373535156,62.167694091796875,59.43164825439453,67.0792236328125,63.255435943603516
1403.0,112.70157623291016,116.2657470703125,114.48365783691406,89.29641723632812,96.35195922851562,92.82418823242188
1403.199951171875,174.7563018798828,180.52468872070312,177.6405029296875,110.57567596435547,116.72115325927734,113.6484146118164
1403.4000244140625,144.58909606933594,143.76942443847656,144.17926025390625,115.24414825439453,120.84689331054688,118.04552459716797
1403.5999755859375,77.63253021240234,76.875732421875,77.25413513183594,111.22638702392578,116.6673583984375,113.9468765258789
1403.800048828125,42.75775909423828,37.18050765991211,39.96913146972656,113.4689712524414,118.33555603027344,115.90226745605469
1404.0,-16.189481735229492,-16.2327938079834,-16.211137771606445,121.98627471923828,125.04757690429688,123.51692962646484
