Time,S1_raw,S2_raw,Avg_raw,S1_filtered,S2_filtered,Avg_filtered
1353.300048828125,6.876327037811279,7.634357929229736,7.255342483520508,6.932762622833252,7.477066516876221,7.204914569854736
1353.4000244140625,7.600865840911865,7.539620399475098,7.570242881774902,6.996016025543213,7.491545677185059,7.243780612945557
1353.5,7.389730930328369,8.216861724853516,7.803296089172363,7.087204933166504,7.519071578979492,7.303138256072998
1353.5999755859375,8.531445503234863,8.0796480178833,8.305546760559082,7.199216842651367,7.5850911140441895,7.392154216766357
1353.699951171875,8.023702621459961,8.819768905639648,8.421735763549805,7.340462684631348,7.698981285095215,7.519721984863281
1353.800048828125,9.436213493347168,9.645798683166504,9.541006088256836,7.555936336517334,7.882569789886475,7.719253063201904
1353.9000244140625,9.00839614868164,9.46049976348877,9.234447479248047,7.885965824127197,8.16994571685791,8.027956008911133
1354.0,8.506426811218262,7.766799449920654,8.136612892150879,8.312674522399902,8.570764541625977,8.441719055175781
1354.0999755859375,7.867020606994629,9.086322784423828,8.47667121887207,8.735358238220215,8.996491432189941,8.865924835205078
1354.199951171875,10.151129722595215,9.549271583557129,9.850200653076172,8.992974281311035,9.247220039367676,9.120097160339355
1354.300048828125,8.345329284667969,9.934903144836426,9.140115737915039,8.982215881347656,9.191561698913574,9.086888313293457
1354.4000244140625,9.866974830627441,9.107083320617676,9.487029075622559,8.804023742675781,8.978838920593262,8.891430854797363
1354.5,10.645061492919922,12.329946517944336,11.487504005432129,8.721636772155762,8.94564437866211,8.833641052246094
1354.5999755859375,12.208253860473633,11.331981658935547,11.77011775970459,8.940338134765625,9.295475959777832,9.11790657043457
1354.699951171875,10.545550346374512,13.740388870239258,12.142969131469727,9.487351417541504,9.976475715637207,9.731913566589355
1354.800048828125,14.802443504333496,12.982011795043945,13.892227172851562,10.263998031616211,10.835906028747559,10.549952507019043
1354.9000244140625,18.17483139038086,21.45015525817871,19.81249237060547,11.151164054870605,11.786042213439941,11.468603134155273
1355.0,24.348243713378906,22.40993881225586,23.379091262817383,12.197935104370117,12.920455932617188,12.559195518493652
1355.0999755859375,29.11910629272461,33.9044303894043,31.511768341064453,13.821223258972168,14.633204460144043,14.227212905883789
1355.199951171875,43.757057189941406,41.86917495727539,42.81311798095703,16.707107543945312,17.575794219970703,17.141450881958008
1355.300048828125,66.33753967285156,77.86963653564453,72.10359191894531,21.5139102935791,22.481931686401367,21.997920989990234
1355.4000244140625,105.03063201904297,115.18330383300781,110.10696411132812,29.022815704345703,30.408926010131836,29.715869903564453
1355.5,218.41734313964844,241.8106231689453,230.11398315429688,41.171897888183594,43.83940505981445,42.505653381347656
1355.5999755859375,318.282470703125,299.7206115722656,309.00152587890625,62.78910446166992,68.12651062011719,65.45780944824219
1355.699951171875,376.23052978515625,375.96600341796875,376.0982666015625,102.1558609008789,110.91435241699219,106.53510284423828
1355.800048828125,648.540771484375,603.8726806640625,626.2067260742188,167.51380920410156,177.62379455566406,172.5688018798828
1355.9000244140625,223.6501007080078,194.0350341796875,208.84255981445312,259.8252868652344,265.48272705078125,262.65399169921875
1356.0,186.64598083496094,210.91441345214844,198.7801971435547,363.0452575683594,357.3896179199219,360.2174377441406
1356.0999755859375,362.4795837402344,500.2503356933594,431.3649597167969,437.60870361328125,419.0370788574219,428.3228759765625
1356.199951171875,192.1052703857422,92.86822509765625,142.48675537109375,438.900634765625,417.4119873046875,428.15631103515625
1356.300048828125,159.77996826171875,223.70611572265625,191.7430419921875,361.9043884277344,356.3578796386719,359.1311340332031
1356.4000244140625,289.1727600097656,276.6403503417969,282.90655517578125,257.69927978515625,279.49407958984375,268.5966796875
