Time,S1_raw,S2_raw,Avg_raw,S1_filtered,S2_filtered,Avg_filtered
1361.3333740234375,2.3708271980285645,2.295294761657715,2.3330609798431396,2.1343190670013428,2.2107136249542236,2.172516345977783
1361.6666259765625,2.239051580429077,2.4010093212127686,2.320030450820923,2.335198163986206,2.4078938961029053,2.3715460300445557
1362.0,2.876645803451538,2.7692205905914307,2.8229331970214844,2.30204701423645,2.362192153930664,2.3321194648742676
1362.3333740234375,2.333920955657959,2.701329469680786,2.517625331878662,2.2049012184143066,2.2485928535461426,2.2267470359802246
1362.6666259765625,2.9588358402252197,2.9534456729888916,2.9561407566070557,2.225296974182129,2.2618868350982666,2.2435920238494873
1363.0,1.4765876531600952,2.0991382598876953,1.78786301612854,2.3957087993621826,2.450277090072632,2.4229929447174072
1363.3333740234375,2.2813918590545654,2.1846883296966553,2.2330400943756104,2.5841445922851562,2.6909329891204834,2.6375389099121094
1363.6666259765625,1.0137884616851807,1.7401143312454224,1.3769514560699463,2.608612537384033,2.7942798137664795,2.701446056365967
1364.0,2.9742321968078613,2.5996716022491455,2.786952018737793,2.387219190597534,2.651350736618042,2.519284963607788
1364.3333740234375,1.8967070579528809,2.8216006755828857,2.3591537475585938,2.024193286895752,2.332756519317627,2.1784749031066895
1364.6666259765625,4.878410816192627,4.388467311859131,4.633439064025879,1.7687326669692993,2.0713107585906982,1.9200217723846436
1365.0,3.205631732940674,4.6543049812316895,3.9299683570861816,1.8652234077453613,2.129143238067627,1.9971833229064941
1365.3333740234375,6.686135768890381,5.966072082519531,6.326104164123535,2.4002816677093506,2.637890100479126,2.5190858840942383
1365.6666259765625,2.636868715286255,4.320933818817139,3.4789013862609863,3.2510483264923096,3.5146026611328125,3.3828253746032715
1366.0,7.655093193054199,5.88684606552124,6.770969390869141,4.150817394256592,4.488354206085205,4.319585800170898
1366.3333740234375,3.5771844387054443,5.776478290557861,4.676831245422363,4.831263542175293,5.230591773986816,5.030927658081055
1366.6666259765625,13.39683723449707,10.968066215515137,12.182451248168945,5.207406044006348,5.581719875335693,5.394562721252441
1367.0,8.196799278259277,12.757100105285645,10.476949691772461,5.52754020690918,5.780348300933838,5.653944492340088
1367.3333740234375,29.542282104492188,25.61526107788086,27.578771591186523,6.361567974090576,6.497076034545898,6.429321765899658
1367.6666259765625,86.62315368652344,105.82935333251953,96.22625732421875,8.707581520080566,8.931120872497559,8.819351196289062
1368.0,388.5846252441406,373.7886047363281,381.1866149902344,16.06477928161621,16.864700317382812,16.464738845825195
1368.3333740234375,286.1773681640625,293.3011474609375,289.7392578125,39.23528289794922,41.20339584350586,40.21934127807617
1368.6666259765625,208.17950439453125,225.3461151123047,216.7628173828125,94.31513977050781,97.50114440917969,95.90814208984375
1369.0,164.19659423828125,169.87210083007812,167.0343475341797,182.21697998046875,185.9678192138672,184.09239196777344
1369.3333740234375,57.74382781982422,66.01827239990234,61.88105010986328,267.9313659667969,272.06085205078125,269.9961242675781
1369.6666259765625,0.9129190444946289,-5.192303657531738,-2.1396923065185547,296.7406005859375,302.2835388183594,299.5120849609375
1370.0,-33.14482498168945,-35.78760528564453,-34.466217041015625,241.4354705810547,249.0707550048828,245.25311279296875
1370.3333740234375,-13.12717342376709,-15.055974006652832,-14.091573715209961,128.6759490966797,136.6405792236328,132.65826416015625
1370.6666259765625,-12.122215270996094,-4.85726261138916,-8.489738464355469,17.241443634033203,22.01339340209961,19.627418518066406
1371.0,58.73282241821289,61.4894905090332,60.11115646362305,-45.54867172241211,-45.9191780090332,-45.733924865722656
1371.3333740234375,130.8761749267578,136.10751342773438,133.49185180664062,-49.137939453125,-52.671810150146484,-50.904876708984375
1371.6666259765625,65.61390686035156,68.99903869628906,67.30647277832031,-12.778180122375488,-14.990069389343262,-13.884125709533691
1372.0,142.31121826171875,147.07785034179688,144.6945343017578,36.87446975708008,39.12888717651367,38.001678466796875
1372.3333740234375,139.7942352294922,138.25079345703125,139.02252197265625,80.6393051147461,86.79995727539062,83.71963500976562
1372.6666259765625,41.024070739746094,39.537010192871094,40.280540466308594,109.44103240966797,116.30812072753906,112.87458038330078
1373.0,-29.54737663269043,-33.6135368347168,-31.580455780029297,121.12139892578125,125.63201141357422,123.376708984375
1373.3333740234375,-63.4744758605957,-65.4814682006836,-64.47797393798828,114.07258605957031,115.07471466064453,114.57365417480469
1373.6666259765625,-99.52334594726562,-91.60942840576172,-95.56639099121094,83.6791000366211,81.88616180419922,82.78263092041016
1374.0,-109.90349578857422,-110.52887725830078,-110.2161865234375,29.194658279418945,26.32733726501465,27.76099967956543
1374.3333740234375,-87.25045013427734,-85.11168670654297,-86.18106842041016,-36.883384704589844,-38.873817443847656,-37.87860107421875
